,Datetime,file,shortwave_incoming_radiation,shortwave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_2,wind_speed_u2_max,wind_from_direction_1,wind_from_direction_2,air_pressure,height_wind_sensor_1,height_wind_sensor_2,battery_voltage,air_temperature_2,snow_depth_1,snow_depth_2,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2,shortwave_incoming_radiation_max,shortwave_incoming_radiation_stdev,net_radiation_stdev,air_temperature_2_max,air_temperature_2_min,wind_speed_u1_stdev,wind_speed_u2_stdev,ref_temperature,snow_temperature_1,snow_temperature_2,snow_temperature_3,snow_temperature_4,snow_temperature_5,snow_temperature_6,snow_temperature_7,snow_temperature_8,snow_temperature_9,snow_temperature_10,incoming_uv_radiation,incoming_longwave_radiation,surface_temperature_1,surface_temperature_2,net_radiation_maximum,season,year,month,DayOfYear,DayOfCentury
18836,1999-06-15,CP2,359.99,295.51,0.18,-9.39,,,-8.22,,73.49,,1.61,,1.71,4.44,200.91,199.25,794.28,1.41,3.04,14.08,-9.33,3.16,2.4,,,-9.41,,1.09,66.79,185.65,,80.75,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,June,166,729436
18853,1999-06-16,CP2,426.27,349.02,-1.48,-16.55,,,-15.08,,77.73,,2.61,,2.75,8.22,139.12,141.78,790.71,1.41,3.05,14.17,-16.24,3.16,2.39,,,-16.94,,1.84,66.75,185.65,,91.61,,1.12,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,June,167,729437
18884,1999-06-17,CP2,366.97,305.65,-0.61,-10.11,,,-9.47,,85.71,,7.62,,8.14,15.81,165.62,166.95,781.98,1.41,3.05,14.06,-10.11,3.16,2.39,,,-10.11,,4.49,66.71,185.65,,94.56,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,June,168,729438
18892,1999-06-18,CP2,331.31,276.2,0.45,-11.07,,,-10.33,,83.55,,3.16,,3.36,9.75,184.54,185.43,787.63,1.42,3.05,14.03,-11.11,3.15,2.39,,,-10.95,,2.08,66.68,185.65,,93.09,,1.73,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,June,169,729439
18903,1999-06-19,CP2,337.17,275.7,1.1,-9.15,,,-8.72,,89.42,,8.1,,8.6,12.4,161.15,163.15,787.45,1.42,3.05,14.08,-9.16,3.15,2.39,,,-9.24,,5.47,66.66,185.65,,97.77,,2.19,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,June,170,729440
18930,1999-06-20,CP2,311.14,257.46,0.46,-5.96,,,-5.53,,94.19,,8.39,,8.99,18.02,180.53,181.62,785.33,1.42,3.06,13.94,-5.96,3.15,2.38,49.21,,-6.04,,5.03,66.64,185.65,,99.8,,2.94,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,June,171,729441
18949,1999-06-21,CP2,342.88,285.19,0.71,-8.9,,,-8.29,,93.14,,5.06,,5.49,10.6,216.53,221.85,784.71,1.42,3.06,13.89,-8.9,3.15,2.38,,,-8.94,,3.3,66.64,185.65,,101.52,,2.32,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,June,172,729442
18964,1999-06-22,CP2,351.32,292.79,0.45,-10.95,,,-10.42,,92.53,,7.54,,7.92,12.48,282.42,283.93,787.41,1.41,3.04,14.08,-11.02,3.16,2.4,,,-10.93,,5.52,66.64,185.65,,102.95,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,June,173,729443
18975,1999-06-23,CP2,352.66,293.14,0.15,-11.16,,,-10.68,,91.56,,8.28,,8.87,14.47,146.79,148.41,784.32,1.39,3.04,14.08,-11.14,3.18,2.4,48.42,,-11.56,,5.23,66.64,185.65,,102.1,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,June,174,729444
19003,1999-06-24,CP2,364.47,302.35,-0.26,-9.06,,,-7.95,,83.13,,2.57,,2.77,8.83,164.88,165.23,786.72,1.4,3.07,14.08,-9.03,3.17,2.37,,,-8.99,,1.62,66.66,185.65,,91.05,,2.02,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,June,175,729445
19017,1999-06-25,CP2,373.91,305.76,0.2,-10.2,,,-9.58,,84.18,,4.45,,4.74,9.43,131.77,133.52,793.08,1.41,3.07,14.09,-10.18,3.16,2.37,46.8,,-10.23,,2.95,66.68,185.65,,93.07,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,June,176,729446
19045,1999-06-26,CP2,389.05,316.54,0.48,-6.39,,,-5.84,,88.75,,6.5,,6.95,11.64,144.42,146.4,795.09,1.41,3.07,14.04,-6.35,3.16,2.37,,,-6.38,,4.15,66.71,185.65,,94.5,,2.67,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,June,177,729447
19049,1999-06-27,CP2,237.97,168.71,1.24,0.63,,,0.98,,98.48,,8.19,,8.74,15.35,161.29,163.28,796.32,1.42,3.09,13.95,0.66,3.15,2.35,31.45,,0.62,,5.35,66.74,185.65,,98.56,,4.93,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,June,178,729448
19070,1999-06-28,CP2,207.12,181.86,2.01,0.65,,,1.13,,98.45,,3.74,,4.02,7.61,148.48,150.25,800.16,1.44,3.11,13.93,0.72,3.13,2.33,27.55,,0.63,,2.33,66.79,185.65,,98.45,,4.91,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,June,179,729449
19095,1999-06-29,CP2,316.53,241.04,2.63,0.89,,,1.38,,90.41,,5.43,,5.81,11.07,141.53,143.32,800.29,1.48,3.15,13.89,0.95,3.09,2.29,41.86,,0.87,,3.47,66.84,185.65,,90.41,,4.59,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,June,180,729450
19101,1999-06-30,CP2,404.35,301.57,1.35,-0.66,,,-0.02,,82.64,,5.13,,5.52,9.47,134.7,136.62,802.99,1.5,3.17,13.91,-0.57,3.07,2.27,50.22,,-0.68,,3.16,66.9,185.65,,83.43,,3.74,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,June,181,729451
19135,1999-07-01,CP2,343.74,254.7,1.63,-0.1,,,0.44,,86.2,,5.08,,5.47,8.58,143.64,145.33,803.91,1.52,3.19,14.07,-0.02,3.05,2.25,44.95,,-0.13,,3.11,66.96,185.65,,86.71,,4.07,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,182,729452
19139,1999-07-02,CP2,399.64,289.86,2.0,-0.41,,,0.32,,87.38,,3.76,,4.11,7.04,135.14,137.01,803.22,1.54,3.2,14.03,-0.3,3.03,2.24,,,-0.43,,2.0,67.03,185.65,,88.35,,4.03,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,183,729453
19160,1999-07-03,CP2,387.98,281.56,1.13,-0.11,,,0.59,,84.26,,4.71,,5.1,9.13,134.7,136.6,804.3,1.56,3.23,14.05,0.0,3.01,2.21,47.1,,-0.13,,2.75,67.11,185.65,,84.73,,3.98,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,184,729454
19174,1999-07-04,CP2,389.8,283.76,2.07,-0.79,,,-0.07,,85.6,,4.25,,4.57,7.94,124.02,125.66,804.36,1.58,3.25,14.11,-0.69,2.99,2.19,50.09,,-0.82,,2.64,67.2,185.65,,86.55,,3.83,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,185,729455
19204,1999-07-05,CP2,394.46,284.95,1.93,-1.11,,,-0.54,,85.63,,6.06,,6.5,10.3,141.73,143.68,801.2,1.61,3.26,14.06,-1.03,2.96,2.18,,,-1.13,,3.83,67.29,185.65,,86.72,,3.77,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,186,729456
19221,1999-07-06,CP2,393.16,283.56,1.54,-1.58,,,-0.9,,84.77,,4.6,,4.94,7.3,136.9,138.78,800.76,1.62,3.28,14.04,-1.5,2.95,2.16,,,-1.6,,2.9,67.39,185.65,,86.32,,3.59,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,187,729457
19227,1999-07-07,CP2,401.45,290.0,1.07,-2.28,,,-1.7,,81.72,,6.54,,6.99,9.7,128.72,130.48,797.05,1.63,3.29,14.07,-2.22,2.94,2.15,,,-2.25,,4.25,67.5,185.65,,83.59,,3.33,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,188,729458
19258,1999-07-08,CP2,403.48,291.1,1.02,-2.96,,,-2.37,,78.87,,6.35,,6.81,10.56,143.72,145.59,797.35,1.64,3.31,14.09,-2.89,2.93,2.13,,,-2.98,,4.03,67.61,185.65,,81.18,,3.06,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,189,729459
19278,1999-07-09,CP2,373.93,271.65,0.47,-5.08,,,-4.23,,79.65,,3.57,,3.78,7.57,170.78,172.01,796.04,1.65,3.31,14.07,-5.1,2.92,2.13,,,-5.08,,2.5,67.73,185.65,,83.7,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,190,729460
19281,1999-07-10,CP2,347.05,253.47,2.78,-2.8,,,-2.04,,75.41,,3.3,,3.46,6.75,118.26,115.56,797.74,1.65,3.31,13.96,-2.77,2.92,2.13,,,-2.8,,2.45,67.86,185.65,,77.5,,2.92,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,191,729461
19308,1999-07-11,CP2,394.93,289.41,-0.47,-6.69,,,-5.87,,83.21,,3.54,,3.74,7.47,168.0,169.35,793.77,1.66,3.32,13.99,-6.71,2.91,2.12,,,-6.53,,2.5,67.99,185.65,,88.84,,2.47,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,192,729462
19328,1999-07-12,CP2,317.24,252.8,1.21,-2.97,,,-2.38,,89.8,,2.83,,2.97,5.58,185.7,186.65,798.69,1.67,3.33,14.01,-3.01,2.9,2.11,,,-2.9,,2.15,68.13,185.65,,92.47,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,193,729463
19336,1999-07-13,CP2,377.41,292.11,0.46,-4.99,,,-4.41,,81.71,,5.11,,5.36,9.42,128.5,129.52,798.36,1.67,3.33,13.98,-4.96,2.9,2.11,,,-5.07,,3.82,68.28,185.65,,85.75,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,194,729464
19355,1999-07-14,CP2,364.81,281.37,-0.63,-5.52,,,-4.67,,74.51,,4.51,,4.8,8.3,102.93,104.19,795.07,1.68,3.32,13.89,-5.4,2.89,2.12,,,-5.59,,3.06,68.43,185.65,,78.79,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,195,729465
19377,1999-07-15,CP2,384.41,294.39,-0.6,-5.72,,,-5.03,,74.38,,6.63,,7.04,12.36,95.24,96.35,792.1,1.68,3.33,13.93,-5.63,2.89,2.11,,,-5.74,,4.59,68.59,185.65,,78.7,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,196,729466
19399,1999-07-16,CP2,320.13,249.64,-0.13,-6.0,,,-5.29,,80.01,,4.3,,4.56,9.24,131.85,133.2,788.7,1.68,3.33,14.02,-5.99,2.89,2.11,,,-6.01,,2.99,68.76,185.65,,84.83,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,197,729467
19420,1999-07-17,CP2,298.71,239.39,0.92,-5.1,,,-4.69,,90.0,,6.51,,6.89,12.05,159.15,160.92,790.16,1.67,3.32,14.01,-5.09,2.9,2.11,33.78,,-5.27,,4.55,68.93,185.65,,94.6,,2.97,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,198,729468
19425,1999-07-18,CP2,296.05,235.44,1.14,-4.44,,,-4.06,,89.95,,7.28,,7.7,11.01,151.56,153.62,795.65,1.68,3.33,13.92,-4.43,2.89,2.11,34.78,,,,5.18,69.1,185.65,,93.93,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,199,729469
19453,1999-07-19,CP2,348.73,276.11,0.17,-5.22,,,-4.69,,86.86,,5.68,,6.02,9.26,143.63,145.56,798.31,1.68,3.33,14.02,-5.18,2.89,2.11,,,-5.34,,3.98,69.29,185.65,,91.48,,2.81,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,200,729470
19472,1999-07-20,CP2,308.61,245.2,-0.37,-6.08,,,-5.54,,83.19,,5.79,,6.11,9.93,136.97,138.61,802.24,1.68,3.33,13.97,-6.04,2.89,2.11,40.76,,-6.33,,4.16,69.48,185.65,,88.39,,2.53,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,201,729471
19484,1999-07-21,CP2,370.34,289.33,-0.35,-6.57,,,-5.96,,82.7,,5.8,,6.17,9.59,131.59,133.44,802.09,1.69,3.34,13.85,-6.5,2.88,2.1,,,-6.59,,3.89,69.67,185.65,,88.23,,2.41,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,202,729472
19509,1999-07-22,CP2,339.66,265.41,-1.14,-7.34,,,-6.78,,75.29,,8.21,,8.73,13.8,126.19,127.81,796.57,1.7,3.34,13.97,-7.28,2.87,2.1,50.5,,-7.38,,5.58,69.87,185.65,,80.86,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,203,729473
19524,1999-07-23,CP2,353.2,272.76,0.31,-6.83,,,-6.27,,80.38,,6.79,,7.22,11.71,125.92,127.65,797.58,1.7,3.34,13.95,-6.78,2.87,2.1,,,-6.96,,4.6,70.08,185.65,,85.94,,2.32,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,204,729474
19533,1999-07-24,CP2,356.92,274.5,-0.31,-6.51,,,-5.94,,78.66,,7.81,,8.32,11.87,124.1,125.81,798.82,1.7,3.34,13.93,-6.44,2.87,2.1,,,-6.59,,5.21,70.29,185.65,,83.93,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,205,729475
19559,1999-07-25,CP2,228.94,162.67,1.31,-0.62,,,-0.17,,94.89,,4.58,,4.78,10.67,194.34,194.58,799.31,1.69,3.34,13.84,-0.67,2.88,2.1,14.33,,-0.77,,3.58,70.51,185.65,,95.53,,4.33,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,206,729476
19573,1999-07-26,CP2,317.97,248.44,2.02,-0.95,,,-0.24,,89.61,,2.3,,2.44,6.17,126.86,127.17,800.86,1.7,3.34,13.85,-0.93,2.87,2.1,36.18,,-0.96,,1.59,70.73,185.65,,90.63,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,207,729477
19586,1999-07-27,CP2,319.09,237.06,-0.77,-1.92,,,-1.25,,90.21,,3.1,,3.34,6.01,137.4,139.09,801.21,1.7,3.35,13.81,-1.84,2.87,2.09,,,-1.89,,1.87,70.96,185.65,,92.22,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,208,729478
19617,1999-07-28,CP2,338.91,248.95,0.33,-2.05,,,-1.49,,89.0,,5.86,,6.27,11.04,146.76,148.16,804.53,1.71,3.36,13.9,-1.97,2.86,2.08,,,-2.06,,3.78,71.19,185.65,,91.07,,3.65,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,209,729479
19627,1999-07-29,CP2,271.97,201.9,0.63,-1.95,,,-1.43,,92.78,,3.81,,4.11,6.12,143.35,145.14,806.73,1.71,3.35,13.93,-1.9,2.86,2.09,45.59,,-1.96,,2.31,71.43,185.65,,94.78,,3.81,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,210,729480
19650,1999-07-30,CP2,233.28,171.65,1.05,-0.89,,,-0.39,,94.93,,3.13,,3.36,6.85,140.98,142.33,805.45,1.71,3.36,13.99,-0.85,2.86,2.08,37.49,,-1.11,,1.98,71.67,185.65,,96.0,,4.21,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,211,729481
19661,1999-07-31,CP2,219.22,168.0,1.41,-0.77,,,-0.11,,94.62,,2.15,,2.29,4.76,155.41,156.94,802.94,1.72,3.36,13.94,-0.74,2.85,2.08,30.94,,-0.72,,1.47,71.92,185.65,,95.64,,4.25,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,July,212,729482
19680,1999-08-01,CP2,217.39,164.65,1.86,-0.17,,,0.3,,92.28,,3.46,,3.69,7.32,143.32,144.59,801.55,1.73,3.37,13.9,-0.12,2.84,2.07,38.61,,-0.18,,2.3,72.17,185.65,,92.71,,4.34,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,213,729483
19698,1999-08-02,CP2,220.2,153.74,0.91,-0.46,,,-0.11,,92.33,,7.91,,8.42,15.89,148.94,150.61,801.7,1.75,3.39,13.82,-0.43,2.82,2.05,36.42,,-0.47,,5.37,72.43,185.65,,93.06,,4.28,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,214,729484
19727,1999-08-03,CP2,138.49,113.62,1.72,0.46,,,0.75,,99.0,,8.42,,8.91,16.0,170.69,172.5,803.2,1.76,3.41,13.9,0.47,2.81,2.03,26.61,,0.48,,5.97,72.69,185.65,,99.0,,4.86,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,215,729485
19731,1999-08-04,CP2,161.48,144.43,2.49,0.49,,,0.92,,97.35,,4.33,,4.6,8.49,150.97,152.59,806.83,1.77,3.4,13.73,0.54,2.8,2.04,35.77,,0.48,,2.95,72.96,185.65,,97.35,,4.76,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,216,729486
19763,1999-08-05,CP2,228.69,164.31,1.83,0.41,,,0.8,,91.94,,5.19,,5.52,9.23,145.9,147.69,809.41,1.79,3.42,13.89,0.45,2.78,2.02,33.33,,0.49,,3.53,73.23,185.65,,92.0,,4.46,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,217,729487
19781,1999-08-06,CP2,204.98,144.53,1.46,0.59,,,1.0,,94.39,,4.59,,4.93,8.51,143.47,145.2,812.94,1.8,3.43,13.94,0.65,2.77,2.01,37.81,,0.58,,2.9,73.51,185.65,,94.48,,4.62,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,218,729488
19793,1999-08-07,CP2,302.29,207.38,2.22,0.92,,,1.56,,87.95,,3.98,,4.28,6.61,125.98,127.47,811.2,1.82,3.45,13.81,1.02,2.75,1.99,,,0.9,,2.43,73.78,185.65,,87.96,,4.41,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,219,729489
19816,1999-08-08,CP2,178.05,127.84,1.84,-0.0,,,0.43,,98.75,,2.33,,2.48,6.28,190.38,190.42,810.12,1.84,3.46,13.79,-0.08,2.73,1.98,,,0.0,,1.56,74.07,185.65,,99.03,,4.64,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,220,729490
19821,1999-08-09,CP2,238.9,180.69,1.21,-0.39,,,0.15,,89.69,,2.74,,2.93,5.71,142.81,145.03,805.19,1.86,3.48,13.91,-0.34,2.71,1.96,34.65,,-0.33,,1.77,74.35,185.65,,90.22,,4.12,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,221,729491
19845,1999-08-10,CP2,274.54,200.5,-0.36,-3.53,,,-3.06,,84.42,,6.28,,6.67,10.21,137.39,139.12,799.28,1.87,3.49,13.88,-3.48,2.7,1.95,,,-3.47,,4.34,74.65,185.65,,87.31,,3.13,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,222,729492
19857,1999-08-11,CP2,234.32,170.36,1.6,-2.91,,,-2.57,,90.19,,6.96,,7.34,10.89,172.59,174.4,796.87,1.87,3.49,13.81,-2.93,2.7,1.95,,,-3.05,,5.06,74.94,185.65,,92.79,,3.48,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,223,729493
19875,1999-08-12,CP2,187.34,149.89,0.73,-3.03,,,-2.75,,97.45,,5.69,,6.01,9.9,219.67,219.54,795.96,1.87,3.49,13.83,-3.07,2.7,1.95,33.43,,-3.03,,4.52,75.24,185.65,,100.35,,3.73,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,224,729494
19899,1999-08-13,CP2,219.1,179.12,0.3,-4.15,,,-3.67,,95.33,,3.2,,3.51,7.11,249.07,247.97,799.74,1.87,3.47,13.82,-4.2,2.7,1.97,39.55,,-4.24,,2.08,75.54,185.65,,99.27,,3.34,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,225,729495
19920,1999-08-14,CP2,227.77,182.43,0.49,-3.52,,,-3.05,,91.59,,3.66,,3.86,7.55,176.24,177.08,802.58,1.87,3.46,13.81,-3.53,2.7,1.98,38.46,,-3.5,,2.62,75.85,185.65,,94.81,,3.35,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,226,729496
19944,1999-08-15,CP2,258.91,206.44,-1.38,-4.82,,,-4.34,,87.16,,6.91,,7.34,12.64,132.4,134.25,803.13,1.88,3.47,13.85,-4.75,2.69,1.97,37.66,,-4.83,,4.72,76.15,185.65,,91.39,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,227,729497
19949,1999-08-16,CP2,179.27,141.98,-0.91,-6.38,,,-6.07,,90.36,,9.44,,10.01,15.38,150.11,151.94,800.46,1.88,3.5,14.05,-6.34,2.69,1.94,33.84,,-6.71,,6.62,76.47,185.65,,96.05,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,228,729498
19977,1999-08-17,CP2,157.69,126.2,0.42,-3.07,,,-2.84,,97.76,,9.11,,9.62,17.59,159.88,161.61,799.67,1.86,3.48,13.97,-3.06,2.71,1.96,28.54,,,,6.56,76.78,185.65,,100.68,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,229,729499
19994,1999-08-18,CP2,183.41,163.34,0.5,-3.28,,,-3.04,,99.88,,7.94,,8.51,20.11,187.65,187.93,800.02,1.78,3.4,13.71,-3.32,2.79,2.04,36.44,,-3.22,,6.25,77.1,185.65,,103.1,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,230,729500
20008,1999-08-19,CP2,210.96,171.95,0.04,-4.02,,,-3.68,,94.27,,6.68,,7.04,10.86,158.5,159.77,800.33,1.77,3.38,13.84,-4.0,2.8,2.06,29.47,,,,4.85,77.42,185.65,,98.01,,3.33,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,231,729501
20034,1999-08-20,CP2,195.14,162.14,-0.16,-5.3,,,-4.92,,95.55,,5.7,,6.1,12.17,184.34,184.94,795.22,1.78,3.36,13.82,-5.31,2.79,2.08,38.94,,-5.38,,3.82,77.75,185.65,,100.57,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,232,729502
20042,1999-08-21,CP2,169.11,141.48,-0.08,-5.09,,,-4.8,,96.74,,5.35,,6.1,9.47,194.2,193.76,791.87,1.74,3.34,13.95,-5.1,2.83,2.1,,,-5.11,,,78.07,185.65,,101.64,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,233,729503
20059,1999-08-22,CP2,162.97,136.4,-0.01,-4.05,,,-3.81,,98.35,,10.43,,10.96,18.56,182.3,183.18,787.77,1.72,3.31,13.8,-4.05,2.85,2.13,31.59,,-4.01,,7.67,78.4,185.65,,102.29,,3.53,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,234,729504
20073,1999-08-23,CP2,168.34,141.31,-0.05,-7.45,,,-7.21,,99.02,,6.93,,8.05,14.46,219.45,217.12,790.6,1.71,3.29,13.95,-7.47,2.86,2.15,48.17,,,,,78.74,185.65,,106.44,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,235,729505
20106,1999-08-24,CP2,190.53,158.87,-0.44,-9.65,,,-9.28,,94.47,,6.67,,7.08,13.3,162.46,162.85,789.84,1.68,3.28,13.96,-9.63,2.89,2.16,29.65,,-9.66,,4.55,79.07,185.65,,103.79,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,236,729506
20125,1999-08-25,CP2,228.14,184.57,-1.58,-11.54,,,-11.04,,90.9,,5.85,,6.25,12.48,141.38,142.47,790.65,1.67,3.28,13.81,-11.48,2.9,2.16,,,-11.77,,3.78,79.41,185.65,,101.63,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,237,729507
20134,1999-08-26,CP2,203.3,165.54,-1.32,-10.65,,,-10.15,,93.14,,6.72,,7.21,10.49,141.83,143.5,786.42,1.68,3.3,13.87,-10.55,2.89,2.14,32.99,,-10.67,,4.21,79.75,185.65,,103.69,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,238,729508
20159,1999-08-27,CP2,196.83,161.46,-0.73,-4.72,,,-4.36,,92.72,,8.34,,8.88,12.77,139.95,141.67,787.01,1.67,3.3,13.83,-4.67,2.9,2.14,35.19,,-4.72,,5.62,80.09,185.65,,97.07,,3.16,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,239,729509
20167,1999-08-28,CP2,196.44,160.2,-1.35,-6.82,,,-6.4,,88.81,,6.95,,7.39,10.32,143.61,145.16,786.46,1.66,3.31,13.83,-6.76,2.91,2.13,31.26,,-6.84,,4.74,80.44,185.65,,94.93,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,240,729510
20197,1999-08-29,CP2,215.68,171.54,-2.35,-9.94,,,-9.29,,89.39,,4.87,,5.3,7.9,137.8,139.47,784.2,1.67,3.31,13.77,-9.77,2.9,2.13,29.04,,-9.97,,2.68,80.78,185.65,,98.64,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,241,729511
20207,1999-08-30,CP2,179.36,144.25,-1.43,-10.02,,,-9.53,,92.24,,6.13,,6.59,12.28,138.08,140.29,778.62,1.67,3.31,13.85,-9.91,2.9,2.13,30.64,,-10.04,,3.82,81.13,185.65,,101.8,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,242,729512
20217,1999-08-31,CP2,147.91,121.72,-0.34,-9.65,,,-9.27,,98.04,,4.5,,4.68,11.86,282.0,279.53,772.19,1.67,3.28,13.91,-9.68,2.9,2.16,34.41,,-9.56,,3.69,81.48,185.65,,107.68,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,Summer,1999,August,243,729513
20251,1999-09-01,CP2,159.01,129.6,-0.24,-11.72,,,-11.31,,95.12,,6.11,,6.38,10.94,325.4,326.06,774.59,1.66,3.3,13.94,-11.74,2.91,2.14,44.36,,-11.74,,4.73,81.83,185.65,,106.61,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,244,729514
20268,1999-09-02,CP2,139.19,115.59,-0.67,-13.34,,,-12.62,,88.75,,2.77,,2.89,9.56,278.49,278.46,781.18,1.65,3.3,13.87,-13.35,2.92,2.14,30.91,,-13.61,,2.28,82.19,185.65,,101.1,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,245,729515
20285,1999-09-03,CP2,151.02,122.99,-1.47,-22.97,,,-22.09,,85.52,,1.83,,1.93,7.13,249.73,249.24,780.8,1.65,3.3,13.89,-22.84,2.92,2.14,,,-23.0,,1.36,82.55,185.65,,107.24,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,246,729516
