,Datetime,file,shortwave_incoming_radiation,shortwave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_2,wind_speed_u2_max,wind_from_direction_1,wind_from_direction_2,air_pressure,height_wind_sensor_1,height_wind_sensor_2,battery_voltage,air_temperature_2,snow_depth_1,snow_depth_2,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2,shortwave_incoming_radiation_max,shortwave_incoming_radiation_stdev,net_radiation_stdev,air_temperature_2_max,air_temperature_2_min,wind_speed_u1_stdev,wind_speed_u2_stdev,ref_temperature,snow_temperature_1,snow_temperature_2,snow_temperature_3,snow_temperature_4,snow_temperature_5,snow_temperature_6,snow_temperature_7,snow_temperature_8,snow_temperature_9,snow_temperature_10,incoming_uv_radiation,incoming_longwave_radiation,surface_temperature_1,surface_temperature_2,net_radiation_maximum,year,month,season,DayOfYear,DayOfCentury
547995,2000-01-23 20:00:00,KULU,0.0,0.0,-0.58,,,,,,99.92,,3.7,,3.7,,252.7,,,,,12.32,-2.77,,,,,,,,104.18,260.4,,99.92,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,23,729658
548003,2000-01-23 21:00:00,KULU,0.0,0.0,-0.45,,,,,,99.69,,2.86,,2.86,,239.5,,,,,12.31,-2.44,,,,,,,,110.22,275.4,,99.69,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,23,729658
548026,2000-01-23 22:00:00,KULU,0.0,0.0,-1.34,,,,,,99.6,,1.93,,1.93,,238.0,,,,,12.32,-2.15,,,,,,,,116.35,290.4,,99.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,23,729658
548044,2000-01-23 23:00:00,KULU,0.0,0.0,-0.75,,,,,,99.47,,2.04,,2.04,,237.9,,,,,12.32,-2.02,,,,,,,,122.19,305.4,,99.47,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,23,729658
548066,2000-01-24 00:00:00,KULU,0.0,0.0,-1.0,,,,,,99.78,,2.94,,2.94,,230.9,,,,,12.31,-1.7,,,,,,,,127.34,320.4,,99.78,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548083,2000-01-24 01:00:00,KULU,0.0,0.0,-0.37,,,,,,99.68,,0.85,,0.85,,228.3,,,,,12.32,-1.49,,,,,,,,131.3,335.4,,99.68,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548089,2000-01-24 02:00:00,KULU,0.0,0.0,-1.45,,,,,,99.74,,0.25,,0.25,,228.2,,,,,12.32,-1.92,,,,,,,,133.59,350.4,,99.74,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548109,2000-01-24 03:00:00,KULU,0.0,0.0,0.0,,,,,,99.8,,0.31,,0.31,,228.2,,,,,12.31,-1.82,,,,,,,,133.87,5.4,,99.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548139,2000-01-24 04:00:00,KULU,0.0,0.0,0.33,,,,,,99.86,,1.5,,1.5,,228.2,,,,,12.31,-1.96,,,,,,,,132.1,20.4,,99.86,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548154,2000-01-24 05:00:00,KULU,0.0,0.0,-0.65,,,,,,99.92,,0.85,,0.85,,228.1,,,,,12.32,-2.37,,,,,,,,128.54,35.4,,99.92,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548165,2000-01-24 06:00:00,KULU,0.0,0.0,-0.19,,,,,,99.85,,0.86,,0.86,,228.1,,,,,12.31,-2.3,,,,,,,,123.66,50.4,,99.85,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548190,2000-01-24 07:00:00,KULU,0.22,0.2,0.72,,,,,,99.76,,2.24,,2.24,,228.1,,,,,12.32,-1.47,,,,,,,,117.95,65.4,,99.76,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548199,2000-01-24 08:00:00,KULU,2.21,2.16,1.53,,,,,,99.48,,1.79,,1.79,,228.0,,,,,12.32,-1.19,,,,,,,,111.84,80.4,,99.48,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548221,2000-01-24 09:00:00,KULU,5.83,4.95,1.65,,,,,,99.65,,2.71,,2.71,,228.0,,,,,12.34,-1.36,,,,,,,,105.73,95.4,,99.65,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548243,2000-01-24 10:00:00,KULU,0.0,0.0,1.92,,,,,,99.82,,2.73,,2.73,,228.0,,,,,12.35,-1.53,,,,,,,,99.93,110.4,,99.82,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548264,2000-01-24 11:00:00,KULU,4.43,3.76,1.02,,,,,,99.98,,3.58,,3.58,,227.9,,,,,12.34,-1.79,,,,,,,,94.77,125.4,,99.98,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548278,2000-01-24 12:00:00,KULU,1.33,1.13,0.21,,,,,,99.85,,,,,,227.9,,,,,12.32,-1.98,,,,,,,,90.52,140.4,,99.85,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548290,2000-01-24 13:00:00,KULU,0.07,0.06,-0.32,,,,,,99.71,,,,,,229.4,,,,,12.32,-2.16,,,,,,,,87.43,155.4,,99.71,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548320,2000-01-24 14:00:00,KULU,0.0,0.0,-0.32,,,,,,99.99,,,,,,229.8,,,,,12.31,-2.53,,,,,,,,85.72,170.4,,99.99,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548338,2000-01-24 15:00:00,KULU,0.0,0.0,0.04,,,,,,99.92,,,,,,229.9,,,,,12.31,-2.46,,,,,,,,85.5,185.4,,99.92,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548345,2000-01-24 16:00:00,KULU,0.0,0.0,-0.25,,,,,,99.96,,,,,,,,,,,12.31,-2.57,,,,,,,,86.78,200.4,,99.96,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548369,2000-01-24 17:00:00,KULU,0.0,0.0,0.06,,,,,,100.0,,,,,,,,,,,12.31,-2.54,,,,,,,,89.48,215.4,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548377,2000-01-24 18:00:00,KULU,0.0,0.0,-0.08,,,,,,99.77,,,,,,,,,,,12.2,-2.21,,,,,,,,93.41,230.4,,99.77,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548406,2000-01-24 19:00:00,KULU,0.0,0.0,0.08,,,,,,99.69,,,,,,,,,,,12.3,-2.24,,,,,,,,98.33,245.4,,99.69,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548416,2000-01-24 20:00:00,KULU,0.0,0.0,-0.27,,,,,,99.98,,,,,,,,,,,12.31,-2.52,,,,,,,,103.95,260.4,,99.98,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548443,2000-01-24 21:00:00,KULU,0.0,0.0,-0.58,,,,,,99.77,,,,,,,,,,,12.31,-3.24,,,,,,,,109.99,275.4,,99.77,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548465,2000-01-24 22:00:00,KULU,0.0,0.0,-1.12,,,,,,99.09,,,,,,,,,,,12.31,-4.14,,,,,,,,116.12,290.4,,99.09,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548477,2000-01-24 23:00:00,KULU,0.0,0.0,0.15,,,,,,99.56,,,,,,,,,,,12.31,-4.8,,,,,,,,121.96,305.4,,99.56,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,24,729659
548500,2000-01-25 00:00:00,KULU,0.0,0.0,0.02,,,,,,99.17,,,,,,,,,,,12.3,-4.32,,,,,,,,127.1,320.4,,99.17,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548506,2000-01-25 01:00:00,KULU,0.0,0.0,0.02,,,,,,99.06,,,,,,,,,,,12.31,-4.22,,,,,,,,131.05,335.4,,99.06,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548532,2000-01-25 02:00:00,KULU,0.0,0.0,-0.78,,,,,,100.0,,,,,,,,,,,12.31,-5.48,,,,,,,,133.34,350.4,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548545,2000-01-25 03:00:00,KULU,0.0,0.0,-0.45,,,,,,99.87,,,,,,,,,,,12.31,-6.53,,,,,,,,133.62,5.4,,99.87,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548562,2000-01-25 04:00:00,KULU,0.0,0.0,-0.2,,,,,,100.0,,,,,,,,,,,12.3,-6.65,,,,,,,,131.85,20.4,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548587,2000-01-25 05:00:00,KULU,0.0,0.0,0.11,,,,,,99.67,,,,,,,,,,,12.31,-6.35,,,,,,,,128.3,35.4,,99.67,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548609,2000-01-25 06:00:00,KULU,0.0,0.0,-0.01,,,,,,99.73,,,,,,,,,,,12.3,-5.89,,,,,,,,123.42,50.4,,99.73,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548617,2000-01-25 07:00:00,KULU,0.74,0.63,0.39,,,,,,99.79,,,,,,,,,,,12.31,-5.48,,,,,,,,117.71,65.4,,99.79,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548634,2000-01-25 08:00:00,KULU,5.76,5.74,1.24,,,,,,99.63,,,,,,,,,,,12.32,-5.32,,,,,,,,111.61,80.4,,99.63,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548648,2000-01-25 09:00:00,KULU,0.0,0.0,11.36,,,,,,99.5,,,,,,,,,,,12.34,-5.2,,,,,,,,105.5,95.4,,99.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548668,2000-01-25 10:00:00,KULU,0.0,0.0,11.21,,,,,,99.99,,,,,,,,,,,12.33,-5.97,,,,,,,,99.7,110.4,,99.99,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548692,2000-01-25 11:00:00,KULU,0.0,0.0,6.04,,,,,,99.45,,,,,,,,,,,12.32,-8.78,,,,,,,,94.53,125.4,,99.45,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548712,2000-01-25 12:00:00,KULU,9.37,8.78,0.14,,,,,,84.56,,0.17,,0.17,,,,,,,12.31,-10.6,,,,,,,,90.27,140.4,,84.56,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548734,2000-01-25 13:00:00,KULU,0.74,0.68,-1.01,,,,,,85.78,,3.12,,3.12,,,,,,,12.3,-9.93,,,,,,,,87.18,155.4,,85.78,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548746,2000-01-25 14:00:00,KULU,0.0,0.0,-1.73,,,,,,83.01,,3.71,,3.71,,,,,,,12.31,-10.71,,,,,,,,85.46,170.4,,83.01,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548772,2000-01-25 15:00:00,KULU,0.0,0.0,-1.79,,,,,,83.8,,3.37,,3.37,,,,,,,12.31,-10.1,,,,,,,,85.24,185.4,,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548777,2000-01-25 16:00:00,KULU,0.0,0.0,-4.05,,,,,,81.65,,3.08,,3.08,,,,,,,12.31,-10.27,,,,,,,,86.53,200.4,,81.65,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548803,2000-01-25 17:00:00,KULU,0.0,0.0,-4.35,,,,,,78.09,,3.19,,3.19,,,,,,,12.29,-11.01,,,,,,,,89.23,215.4,,78.09,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548821,2000-01-25 18:00:00,KULU,0.0,0.0,-4.91,,,,,,79.22,,3.57,,3.57,,,,,,,12.2,-10.81,,,,,,,,93.16,230.4,,79.22,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548827,2000-01-25 19:00:00,KULU,0.0,0.0,-5.45,,,,,,78.68,,4.07,,4.07,,,,,,,12.3,-10.61,,,,,,,,98.09,245.4,,78.68,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548855,2000-01-25 20:00:00,KULU,0.0,0.0,-4.43,,,,,,79.34,,4.14,,4.14,,229.9,,,,,12.3,-10.71,,,,,,,,103.72,260.4,,79.34,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548880,2000-01-25 21:00:00,KULU,0.0,0.0,-3.41,,,,,,80.23,,4.21,,4.21,,229.9,,,,,12.3,-10.18,,,,,,,,109.76,275.4,,80.23,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548893,2000-01-25 22:00:00,KULU,0.0,0.0,-3.56,,,,,,80.06,,4.28,,4.28,,194.0,,,,,12.3,-9.64,,,,,,,,115.88,290.4,,80.06,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548905,2000-01-25 23:00:00,KULU,0.0,0.0,-3.55,,,,,,84.44,,4.35,,4.35,,178.0,,,,,12.3,-8.72,,,,,,,,121.72,305.4,,84.44,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,25,729660
548917,2000-01-26 00:00:00,KULU,0.0,0.0,-3.39,,,,,,72.97,,4.41,,4.41,,182.4,,,,,12.3,-9.6,,,,,,,,126.85,320.4,,72.97,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
548948,2000-01-26 01:00:00,KULU,0.0,0.0,-2.4,,,,,,74.58,,4.52,,4.52,,182.4,,,,,12.31,-10.07,,,,,,,,130.8,335.4,,74.58,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
548957,2000-01-26 02:00:00,KULU,0.0,0.0,-2.13,,,,,,73.13,,3.84,,3.84,,181.4,,,,,12.3,-9.31,,,,,,,,133.08,350.4,,73.13,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
548974,2000-01-26 03:00:00,KULU,0.0,0.0,-2.3,,,,,,79.77,,3.27,,3.27,,191.3,,,,,12.3,-8.87,,,,,,,,133.36,5.4,,79.77,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549001,2000-01-26 04:00:00,KULU,0.0,0.0,-3.52,,,,,,77.03,,2.09,,2.09,,170.5,,,,,12.3,-8.86,,,,,,,,131.59,20.4,,77.03,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549008,2000-01-26 05:00:00,KULU,0.0,0.0,-5.38,,,,,,64.47,,2.37,,2.37,,173.5,,,,,12.3,-9.7,,,,,,,,128.05,35.4,,64.47,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549029,2000-01-26 06:00:00,KULU,0.0,0.0,-4.88,,,,,,61.16,,3.09,,3.09,,191.4,,,,,12.29,-10.82,,,,,,,,123.18,50.4,,61.16,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549044,2000-01-26 07:00:00,KULU,0.22,0.19,-2.57,,,,,,61.86,,3.39,,3.39,,197.4,,,,,12.3,-10.46,,,,,,,,117.48,65.4,,61.86,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549066,2000-01-26 08:00:00,KULU,2.58,2.43,-2.47,,,,,,61.63,,3.18,,3.18,,192.9,,,,,12.3,-10.59,,,,,,,,111.38,80.4,,61.63,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549093,2000-01-26 09:00:00,KULU,0.0,0.0,0.17,,,,,,59.77,,3.22,,3.22,,193.7,,,,,12.31,-10.62,,,,,,,,105.26,95.4,,59.77,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549114,2000-01-26 10:00:00,KULU,0.0,0.0,1.38,,,,,,58.0,,2.36,,2.36,,173.3,,,,,12.31,-10.1,,,,,,,,99.46,110.4,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549125,2000-01-26 11:00:00,KULU,0.0,0.0,-0.53,,,,,,58.67,,3.39,,3.39,,188.3,,,,,12.31,-10.1,,,,,,,,94.28,125.4,,58.67,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549142,2000-01-26 12:00:00,KULU,2.95,2.7,-2.39,,,,,,59.26,,3.59,,3.59,,189.9,,,,,12.3,-9.94,,,,,,,,90.02,140.4,,59.26,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549163,2000-01-26 13:00:00,KULU,0.3,0.25,-3.91,,,,,,51.23,,2.63,,2.63,,176.2,,,,,12.3,-9.58,,,,,,,,86.92,155.4,,51.23,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549184,2000-01-26 14:00:00,KULU,0.0,0.0,-3.98,,,,,,44.87,,2.2,,2.2,,164.7,,,,,12.3,-9.54,,,,,,,,85.2,170.4,,44.87,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549188,2000-01-26 15:00:00,KULU,0.0,0.0,-5.18,,,,,,42.92,,3.22,,3.22,,183.2,,,,,12.29,-9.89,,,,,,,,84.98,185.4,,42.92,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549206,2000-01-26 16:00:00,KULU,0.0,0.0,-7.53,,,,,,43.57,,4.52,,4.52,,186.0,,,,,12.29,-10.81,,,,,,,,86.26,200.4,,43.57,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549232,2000-01-26 17:00:00,KULU,0.0,0.0,-7.67,,,,,,43.08,,5.74,,5.74,,182.5,,,,,12.3,-11.0,,,,,,,,88.97,215.4,,43.08,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549247,2000-01-26 18:00:00,KULU,0.0,0.0,-4.1,,,,,,52.71,,7.82,,7.82,,181.4,,,,,12.19,-11.32,,,,,,,,92.91,230.4,,52.71,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549265,2000-01-26 19:00:00,KULU,0.0,0.0,-2.45,,,,,,59.39,,7.87,,7.87,,181.9,,,,,12.29,-11.49,,,,,,,,97.84,245.4,,59.39,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549292,2000-01-26 20:00:00,KULU,0.0,0.0,-2.82,,,,,,60.74,,7.91,,7.91,,181.3,,,,,12.3,-10.98,,,,,,,,103.48,260.4,,60.74,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549298,2000-01-26 21:00:00,KULU,0.0,0.0,-2.84,,,,,,63.05,,7.67,,7.67,,180.8,,,,,12.3,-10.94,,,,,,,,109.52,275.4,,63.05,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549315,2000-01-26 22:00:00,KULU,0.0,0.0,-4.07,,,,,,60.59,,6.97,,6.97,,180.2,,,,,12.3,-10.54,,,,,,,,115.64,290.4,,60.59,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549342,2000-01-26 23:00:00,KULU,0.0,0.0,-4.05,,,,,,51.57,,6.12,,6.12,,179.7,,,,,12.29,-10.51,,,,,,,,121.48,305.4,,51.57,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,26,729661
549364,2000-01-27 00:00:00,KULU,0.0,0.0,-3.67,,,,,,50.05,,5.5,,5.5,,179.1,,,,,12.3,-10.4,,,,,,,,126.6,320.4,,50.05,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,27,729662
549370,2000-01-27 01:00:00,KULU,0.0,0.0,-6.12,,,,,,48.52,,5.76,,5.76,,178.6,,,,,12.3,-10.8,,,,,,,,130.54,335.4,,48.52,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,27,729662
549392,2000-01-27 02:00:00,KULU,0.0,0.0,-8.4,,,,,,47.0,,6.96,,6.96,,178.0,,,,,12.3,-12.01,,,,,,,,132.81,350.4,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,27,729662
549405,2000-01-27 03:00:00,KULU,0.0,0.0,-6.26,,,,,,45.48,,7.31,,7.31,,177.5,,,,,12.3,-12.1,,,,,,,,133.09,5.4,,45.48,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,27,729662
549432,2000-01-27 04:00:00,KULU,0.0,0.0,-6.09,,,,,,43.96,,8.09,,8.09,,176.9,,,,,12.29,-11.7,,,,,,,,131.33,20.4,,43.96,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,27,729662
549452,2000-01-27 05:00:00,KULU,0.0,0.0,-11.49,,,,,,42.87,,8.27,,8.27,,178.2,,,,,12.3,-12.07,,,,,,,,127.79,35.4,,42.87,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,January,Winter,27,729662
