,Datetime,file,shortwave_incoming_radiation,shortwave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_2,wind_speed_u2_max,wind_from_direction_1,wind_from_direction_2,air_pressure,height_wind_sensor_1,height_wind_sensor_2,battery_voltage,air_temperature_2,snow_depth_1,snow_depth_2,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2,shortwave_incoming_radiation_max,shortwave_incoming_radiation_stdev,net_radiation_stdev,air_temperature_2_max,air_temperature_2_min,wind_speed_u1_stdev,wind_speed_u2_stdev,ref_temperature,snow_temperature_1,snow_temperature_2,snow_temperature_3,snow_temperature_4,snow_temperature_5,snow_temperature_6,snow_temperature_7,snow_temperature_8,snow_temperature_9,snow_temperature_10,incoming_uv_radiation,incoming_longwave_radiation,surface_temperature_1,surface_temperature_2,net_radiation_maximum,year,month,season,DayOfYear,DayOfCentury
689829,2000-12-02 04:00:00,Aurora,4.0,0.0,-36.65,-24.87,,,-34.44,,,,4.89,,5.21,,160.8,188.1,820.0,2.46,,12.85,,0.26,,,,,,,134.75,12.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
689838,2000-12-02 05:00:00,Aurora,4.0,0.0,-42.6,-26.36,,,-33.6,,,,5.21,,5.95,,162.2,187.5,821.1,2.45,,12.84,,0.27,,,,,,,132.21,27.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
689863,2000-12-02 06:00:00,Aurora,4.0,0.0,-41.4,-27.14,,,,,,,5.52,,5.83,,153.3,194.8,822.2,2.46,,12.84,,0.26,,,,,,,128.16,42.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
689879,2000-12-02 07:00:00,Aurora,4.0,0.0,-42.66,-26.87,,,-33.56,,,,6.58,,6.89,,152.2,195.8,822.7,2.46,,12.83,,0.26,,,,,,,123.1,57.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
689912,2000-12-02 08:00:00,Aurora,4.0,0.0,-42.57,-27.05,,,-33.95,,,,6.36,,6.7,,149.3,199.9,822.6,2.45,,12.82,,0.27,,,,,,,117.46,72.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
689927,2000-12-02 09:00:00,Aurora,4.0,0.0,-43.93,-26.91,,,-34.34,,,,6.56,,6.89,,145.8,203.4,823.0,2.46,,12.81,,0.26,,,,,,,111.65,87.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
689948,2000-12-02 10:00:00,Aurora,4.0,0.0,-44.89,-27.59,,,-18.21,,,,7.28,,7.66,,136.9,210.6,823.1,2.46,,12.8,,0.26,,,,,,,106.01,102.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
689963,2000-12-02 11:00:00,Aurora,5.0,0.0,-45.18,-28.2,,,-2.08,,,,7.68,,8.09,,133.0,215.6,823.7,2.46,,12.8,,0.26,,,,,,,100.84,117.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
689971,2000-12-02 12:00:00,Aurora,0.0,0.0,-43.78,-27.93,,,1.41,,,,7.6,,8.02,,133.1,214.4,824.3,2.46,,12.79,,0.26,,,,,,,96.41,132.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
689994,2000-12-02 13:00:00,Aurora,0.0,0.0,-35.68,-27.12,,,4.91,,,,7.72,,8.1,,130.1,218.2,823.7,2.46,,13.5,,0.26,,,,,,,92.98,147.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
690018,2000-12-02 14:00:00,Aurora,21.4,0.0,-40.05,-25.06,,,-14.74,,,,7.83,,8.21,,143.3,205.6,822.3,2.46,,14.41,,0.26,,,,,,,90.73,162.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
690038,2000-12-02 15:00:00,Aurora,13.6,0.0,-41.66,-24.98,,,-34.4,,,,7.87,,8.22,,143.4,205.4,821.7,2.46,,14.27,,0.26,,,,,,,89.83,177.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
690048,2000-12-02 16:00:00,Aurora,5.4,0.0,-50.54,-24.59,,,-34.12,,,,7.54,,7.93,,147.1,202.0,821.9,2.46,,13.69,,0.26,,,,,,,90.32,192.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
690070,2000-12-02 17:00:00,Aurora,4.0,0.0,-49.46,-24.21,,,-34.49,,,,7.64,,8.0,,149.0,200.2,821.9,2.46,,13.53,,0.26,,,,,,,92.18,207.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
690090,2000-12-02 18:00:00,Aurora,4.0,0.0,-53.17,-24.15,,,-33.8,,,,8.33,,8.64,,150.4,198.6,822.3,2.46,,13.4,,0.26,,,,,,,95.28,222.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
690112,2000-12-02 19:00:00,Aurora,4.0,0.0,-50.81,-24.44,,,-34.49,,,,7.49,,7.85,,145.8,202.7,822.5,2.45,,13.29,,0.27,,,,,,,99.44,237.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
690135,2000-12-02 20:00:00,Aurora,4.0,0.0,-49.25,-24.03,,,-33.79,,,,8.23,,8.62,,145.6,201.9,822.8,2.46,,13.21,,0.26,,,,,,,104.43,252.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
690154,2000-12-02 21:00:00,Aurora,4.0,0.0,-48.19,-23.69,,,-34.54,,,,7.98,,8.36,,146.0,202.8,822.6,2.46,,13.13,,0.26,,,,,,,109.96,267.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
690166,2000-12-02 22:00:00,Aurora,4.0,0.0,-47.21,-23.58,,,-33.81,,,,7.94,,8.33,,144.7,203.9,822.5,2.45,,13.07,,0.27,,,,,,,115.77,282.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
690185,2000-12-02 23:00:00,Aurora,4.0,0.0,-45.65,-23.44,,,-34.55,,,,7.91,,8.3,,143.4,205.0,822.9,2.45,,13.01,,0.27,,,,,,,121.51,297.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,337,729972
690209,2000-12-03 00:00:00,Aurora,4.0,0.0,-42.77,-23.19,,,-33.84,,,,7.87,,8.26,,142.1,206.2,823.0,2.45,,12.95,,0.27,,,,,,,126.81,312.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690229,2000-12-03 01:00:00,Aurora,4.0,0.0,-41.66,-22.96,,,-34.57,,,,7.84,,8.23,,140.8,207.3,822.6,2.45,,12.91,,0.27,,,,,,,131.23,327.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690240,2000-12-03 02:00:00,Aurora,4.0,0.0,-44.73,-22.98,,,-33.84,,,,7.8,,8.2,,139.5,208.4,822.7,2.45,,12.89,,0.27,,,,,,,134.3,342.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690259,2000-12-03 03:00:00,Aurora,4.0,0.0,-44.73,-22.79,,,-34.56,,,,7.94,,8.35,,139.7,208.3,822.6,2.45,,12.87,,0.27,,,,,,,135.59,357.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690277,2000-12-03 04:00:00,Aurora,4.0,0.0,-36.41,-22.32,,,-33.89,,,,7.85,,8.23,,141.9,206.1,822.8,2.45,,12.86,,0.27,,,,,,,134.91,12.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690302,2000-12-03 05:00:00,Aurora,4.0,0.0,-41.81,-22.25,,,-34.58,,,,7.04,,7.41,,141.3,207.1,822.8,2.45,,12.85,,0.27,,,,,,,132.35,27.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690327,2000-12-03 06:00:00,Aurora,4.0,0.0,-43.12,-23.04,,,-33.83,,,,7.55,,7.96,,142.0,206.4,822.9,2.45,,12.85,,0.27,,,,,,,128.31,42.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690334,2000-12-03 07:00:00,Aurora,4.0,0.0,-30.94,-22.96,,,-34.56,,,,8.52,,8.94,,142.7,205.7,823.3,2.46,,12.85,,0.26,,,,,,,123.24,57.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690361,2000-12-03 08:00:00,Aurora,4.2,0.0,-26.39,-22.13,,,-33.91,,,,8.58,,8.98,,143.4,204.9,823.1,2.45,,12.84,,0.27,,,,,,,117.6,72.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690387,2000-12-03 09:00:00,Aurora,4.0,0.0,-33.64,-21.72,,,-34.59,,,,8.7,,9.1,,144.1,204.2,822.7,2.46,,12.84,,0.26,,,,,,,111.79,87.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690405,2000-12-03 10:00:00,Aurora,4.2,0.0,-19.8,-19.81,,,-32.47,,94.13,,9.07,,9.44,,144.8,203.5,822.6,2.45,,12.84,,0.27,,,,,,,106.15,102.71,,114.17,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690410,2000-12-03 11:00:00,Aurora,5.4,0.0,-49.05,-19.16,,,-34.28,,94.68,,9.58,,9.99,,153.6,195.7,821.5,2.46,,12.85,,0.26,,,,,,,100.98,117.71,,114.11,,0.97,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690438,2000-12-03 12:00:00,Aurora,0.0,0.0,-49.41,-18.52,,,-29.09,,90.72,,9.73,,10.14,,154.3,194.2,821.8,2.46,,12.85,,0.26,,,,,,,96.56,132.71,,108.66,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690451,2000-12-03 13:00:00,Aurora,0.0,0.0,-32.48,-17.91,,,-29.4,,98.79,,8.71,,9.07,,153.2,196.5,821.3,2.46,,12.88,,0.26,,,,,,,93.12,147.71,,117.62,,1.12,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690465,2000-12-03 14:00:00,Aurora,10.6,0.0,-17.63,-17.3,,,-29.48,,99.34,,8.09,,8.42,,149.4,198.6,821.1,2.45,,12.9,,0.27,,,,,,,90.88,162.71,,117.57,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690493,2000-12-03 15:00:00,Aurora,7.6,0.0,-20.46,-16.57,,,-29.78,,98.33,,8.36,,8.68,,152.4,197.7,820.8,2.46,,12.9,,0.26,,,,,,,89.98,177.71,,115.55,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690518,2000-12-03 16:00:00,Aurora,5.4,0.0,-27.37,-15.94,,,-29.25,,98.67,,8.59,,8.95,,151.7,196.1,820.3,2.46,,12.9,,0.26,,,,,,,90.47,192.71,,115.24,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690538,2000-12-03 17:00:00,Aurora,5.0,0.0,-27.19,-15.25,,,-26.99,,91.76,,7.91,,8.25,,151.1,196.8,820.6,2.46,,12.9,,0.26,,,,,,,92.32,207.71,,106.45,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690555,2000-12-03 18:00:00,Aurora,5.2,0.0,-27.06,-15.06,,,-27.57,,93.73,,6.88,,7.17,,151.1,199.1,820.7,2.46,,12.9,,0.26,,,,,,,95.43,222.71,,108.53,,1.35,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690564,2000-12-03 19:00:00,Aurora,5.2,0.0,-29.91,-15.07,,,-27.99,,99.8,,6.9,,7.19,,151.1,197.7,820.9,2.46,,12.91,,0.26,,,,,,,99.58,237.71,,115.57,,1.44,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690588,2000-12-03 20:00:00,Aurora,5.0,0.0,-38.72,-15.05,,,-28.9,,95.92,,7.24,,7.55,,151.1,197.6,820.7,2.46,,12.92,,0.26,,,,,,,104.56,252.71,,111.06,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690598,2000-12-03 21:00:00,Aurora,5.0,0.0,-37.46,-14.99,,,-29.12,,96.67,,6.9,,7.22,,151.1,197.2,820.7,2.46,,12.92,,0.26,,,,,,,110.1,267.71,,111.86,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690623,2000-12-03 22:00:00,Aurora,5.2,0.0,-39.8,-14.76,,,-21.45,,89.41,,7.59,,7.92,,151.1,197.4,820.7,2.46,,12.92,,0.26,,,,,,,115.9,282.71,,103.23,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690636,2000-12-03 23:00:00,Aurora,5.0,0.0,-40.68,-14.82,,,-28.22,,90.08,,7.43,,7.78,,152.9,195.5,820.4,2.46,,12.92,,0.26,,,,,,,121.64,297.71,,104.06,,1.33,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,338,729973
690666,2000-12-04 00:00:00,Aurora,5.2,0.0,-37.55,-14.39,,,-23.05,,78.15,,7.46,,7.8,,158.4,190.8,820.5,2.46,,12.92,,0.26,,,,,,,126.94,312.71,,89.9,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
690675,2000-12-04 01:00:00,Aurora,5.2,0.0,-31.18,-14.19,,,-17.88,,85.7,,6.98,,7.29,,157.9,191.0,820.3,2.46,,12.93,,0.26,,,,,,,131.37,327.71,,98.39,,1.33,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
690693,2000-12-04 02:00:00,Aurora,5.2,0.0,-29.18,-13.5,,,-17.07,,83.39,,7.19,,7.47,,168.2,181.4,820.2,2.46,,12.93,,0.26,,,,,,,134.44,342.71,,95.1,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
690724,2000-12-04 03:00:00,Aurora,5.4,0.0,-29.64,-13.43,,,-17.16,,85.04,,5.46,,5.75,,164.2,184.8,819.9,2.46,,12.93,,0.26,,,,,,,135.74,357.71,,96.91,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
690743,2000-12-04 04:00:00,Aurora,5.4,0.0,-5.7,-12.77,,,-16.43,,84.3,,5.86,,6.12,,162.7,185.7,820.0,2.46,,12.93,,0.26,,,,,,,135.05,12.71,,95.45,,1.47,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
690750,2000-12-04 05:00:00,Aurora,5.2,0.0,-4.73,-11.91,,,-15.55,,82.86,,6.01,,6.26,,161.7,187.3,819.6,2.46,,12.94,,0.26,,,,,,,132.49,27.71,,93.04,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
690776,2000-12-04 06:00:00,Aurora,5.2,0.0,-5.55,-11.58,,,-15.4,,82.71,,5.71,,6.2,,162.3,186.5,819.3,2.46,,12.94,,0.26,,,,,,,128.44,42.71,,92.57,,1.59,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
690800,2000-12-04 07:00:00,Aurora,5.2,0.0,-5.88,-11.6,,,-15.54,,84.03,,5.28,,6.14,,165.8,183.8,819.3,2.46,,12.95,,0.26,,,,,,,123.37,57.71,,94.07,,1.61,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
690818,2000-12-04 08:00:00,Aurora,5.0,0.0,-6.77,-11.36,,,-15.25,,83.49,,6.38,,6.8,,173.7,175.0,819.2,2.46,,12.95,,0.26,,,,,,,117.73,72.71,,93.24,,1.63,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
690826,2000-12-04 09:00:00,Aurora,5.0,0.0,-7.43,-11.25,,,-15.17,,84.11,,5.9,,6.03,,183.4,166.5,819.3,2.46,,12.95,,0.26,,,,,,,111.92,87.71,,93.83,,1.66,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
690848,2000-12-04 10:00:00,Aurora,5.0,0.0,-8.64,-11.3,,,-15.22,,84.16,,5.82,,5.97,,176.8,173.7,819.3,2.46,,12.96,,0.26,,,,,,,106.28,102.71,,93.94,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
690874,2000-12-04 11:00:00,Aurora,5.0,0.0,-9.53,-11.59,,,-15.55,,86.27,,5.73,,5.92,,168.9,180.4,819.5,2.46,,12.96,,0.26,,,,,,,101.12,117.71,,96.56,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
690897,2000-12-04 12:00:00,Aurora,0.0,0.0,-11.33,-11.69,,,-15.63,,86.47,,5.65,,5.86,,167.4,181.9,819.6,2.46,,12.96,,0.26,,,,,,,96.69,132.71,,96.88,,1.64,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
690920,2000-12-04 13:00:00,Aurora,0.0,0.0,-31.26,-11.87,,,-15.84,,86.34,,5.57,,5.8,,172.3,177.1,819.4,2.46,,12.96,,0.26,,,,,,,93.26,147.71,,96.91,,1.62,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
690927,2000-12-04 14:00:00,Aurora,0.0,0.0,-34.3,-12.81,,,-16.8,,87.79,,5.48,,5.74,,165.4,183.7,819.4,2.46,,12.98,,0.26,,,,,,,91.02,162.71,,99.44,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
690940,2000-12-04 15:00:00,Aurora,7.4,0.0,-26.73,-13.24,,,-17.07,,88.4,,4.85,,5.14,,158.7,190.2,819.9,2.46,,12.97,,0.26,,,,,,,90.12,177.71,,100.56,,1.48,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
690968,2000-12-04 16:00:00,Aurora,5.4,0.0,-16.69,-12.86,,,-16.62,,87.35,,5.15,,5.41,,158.1,190.7,819.9,2.46,,12.96,,0.26,,,,,,,90.61,192.71,,98.99,,1.51,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
690983,2000-12-04 17:00:00,Aurora,5.2,0.0,-8.93,-12.35,,,-16.04,,87.67,,5.49,,5.74,,154.3,194.4,819.7,2.46,,12.96,,0.26,,,,,,,92.46,207.71,,98.86,,1.58,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
691009,2000-12-04 18:00:00,Aurora,5.2,0.0,-8.98,-12.19,,,-15.96,,91.66,,5.75,,6.0,,153.4,195.7,819.1,2.46,,12.96,,0.26,,,,,,,95.56,222.71,,103.2,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
691021,2000-12-04 19:00:00,Aurora,5.2,0.0,-3.14,-11.79,,,-15.59,,96.05,,6.01,,6.24,,155.9,193.0,819.2,2.46,,12.96,,0.26,,,,,,,99.72,237.71,,107.72,,1.81,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
691048,2000-12-04 20:00:00,Aurora,5.0,0.0,-9.08,-11.48,,,-15.32,,97.02,,6.1,,6.32,,162.9,186.3,818.5,2.45,,12.96,,0.27,,,,,,,104.69,252.71,,108.48,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
691069,2000-12-04 21:00:00,Aurora,5.0,0.0,0.33,-11.17,,,-15.01,,97.7,,6.5,,6.7,,168.2,180.4,818.2,2.45,,12.96,,0.27,,,,,,,110.23,267.71,,108.91,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
691082,2000-12-04 22:00:00,Aurora,5.0,0.0,-6.57,-11.05,,,-14.96,,97.97,,6.84,,7.01,,181.5,168.5,818.0,2.45,,12.96,,0.27,,,,,,,116.03,282.71,,109.08,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
691096,2000-12-04 23:00:00,Aurora,5.0,0.0,-6.23,-11.06,,,-15.04,,98.21,,7.7,,7.82,,190.8,159.5,817.6,2.46,,12.97,,0.26,,,,,,,121.77,297.71,,109.36,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,339,729974
691127,2000-12-05 00:00:00,Aurora,5.0,0.0,-4.8,-12.18,,,-16.06,,98.66,,6.93,,7.62,,218.3,135.0,818.0,2.44,,12.97,,0.28,,,,,,,127.07,312.71,,111.07,,1.81,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691145,2000-12-05 01:00:00,Aurora,5.2,0.0,-8.67,-15.29,,,-22.87,,96.1,,7.92,,8.3,,231.2,123.9,819.3,2.46,,12.97,,0.26,,,,,,,131.5,327.71,,111.53,,1.36,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691165,2000-12-05 02:00:00,Aurora,5.4,0.0,-5.2,-16.32,,,-29.68,,94.29,,6.5,,6.94,,225.3,129.4,821.2,2.46,,12.96,,0.26,,,,,,,134.58,342.71,,110.53,,1.22,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691176,2000-12-05 03:00:00,Aurora,5.4,0.0,-7.54,-16.76,,,-30.93,,97.25,,6.18,,6.59,,219.8,134.9,822.0,2.44,,12.95,,0.28,,,,,,,135.87,357.71,,114.49,,1.22,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691197,2000-12-05 04:00:00,Aurora,5.2,0.0,-10.78,-17.08,,,-28.7,,97.5,,5.78,,5.91,,226.9,127.5,822.7,2.42,,12.94,,0.3,,,,,,,135.19,12.71,,115.15,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691213,2000-12-05 05:00:00,Aurora,5.2,0.0,-11.69,-17.51,,,-23.75,,99.99,,5.18,,5.6,,233.9,120.5,823.3,2.42,,12.93,,0.3,,,,,,,132.63,27.71,,118.59,,1.17,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691241,2000-12-05 06:00:00,Aurora,5.0,0.0,-15.8,-18.12,,,-30.05,,97.56,,4.42,,4.45,,212.6,141.5,824.0,2.43,,12.93,,0.29,,,,,,,128.57,42.71,,116.4,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691249,2000-12-05 07:00:00,Aurora,4.6,0.0,-14.54,-18.72,,,-27.24,,94.95,,3.43,,3.53,,188.8,161.4,824.7,2.43,,12.92,,0.29,,,,,,,123.49,57.71,,113.95,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691267,2000-12-05 08:00:00,Aurora,4.4,0.0,-16.11,-19.46,,,-29.43,,95.26,,2.57,,2.74,,159.0,188.5,825.2,2.43,,12.92,,0.29,,,,,,,117.85,72.71,,115.15,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691282,2000-12-05 09:00:00,Aurora,4.2,0.0,-21.13,-20.12,,,-28.44,,97.76,,3.35,,3.54,,145.6,202.4,825.6,2.43,,12.9,,0.29,,,,,,,112.04,87.71,,118.94,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691312,2000-12-05 10:00:00,Aurora,4.2,0.0,-48.09,-21.96,,,-25.6,,85.16,,4.7,,5.0,,127.2,219.7,825.8,2.43,,12.9,,0.29,,,,,,,106.41,102.71,,105.48,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691333,2000-12-05 11:00:00,Aurora,5.0,0.0,-57.23,-24.14,,,-33.0,,72.09,,5.08,,5.46,,123.4,223.8,827.1,2.43,,12.89,,0.29,,,,,,,101.24,117.71,,91.21,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691340,2000-12-05 12:00:00,Aurora,0.0,0.0,-14.28,-23.01,,,-34.15,,84.03,,3.75,,4.05,,114.5,232.3,828.0,2.43,,12.87,,0.29,,,,,,,96.82,132.71,,105.16,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691371,2000-12-05 13:00:00,Aurora,0.0,0.0,-23.49,-20.52,,,-32.41,,95.31,,4.12,,4.35,,160.3,188.5,826.4,2.42,,12.87,,0.3,,,,,,,93.39,147.71,,116.41,,0.86,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691391,2000-12-05 14:00:00,Aurora,0.0,0.0,-26.62,-20.96,,,-32.69,,90.57,,5.26,,5.53,,155.0,194.0,824.8,,,13.62,,,,,,,,,91.16,162.71,,111.1,,0.79,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691409,2000-12-05 15:00:00,Aurora,9.4,0.0,-23.47,-20.64,,,-25.06,,85.5,,5.87,,6.12,,169.5,179.8,825.3,,,13.7,,,,,,,,,90.25,177.71,,104.55,,0.76,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691428,2000-12-05 16:00:00,Aurora,4.8,0.0,-22.47,-20.5,,,-32.54,,95.97,,6.29,,6.53,,180.3,169.7,825.3,,,13.5,,,,,,,,,90.74,192.71,,117.19,,0.87,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691437,2000-12-05 17:00:00,Aurora,4.0,0.0,-23.11,-21.3,,,-28.92,,78.11,,4.96,,5.23,,159.8,189.9,825.8,,,13.37,,,,,,,,,92.59,207.71,,96.13,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691465,2000-12-05 18:00:00,Aurora,4.0,0.0,-16.05,-21.44,,,-32.29,,53.78,,4.9,,5.31,,155.5,192.0,826.9,,,13.26,,,,,,,,,95.69,222.71,,66.28,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691480,2000-12-05 19:00:00,Aurora,4.0,0.0,-13.89,-21.28,,,-28.28,,59.63,,4.83,,5.38,,162.0,186.6,826.6,,,13.17,,,,,,,,,99.84,237.71,,73.37,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691501,2000-12-05 20:00:00,Aurora,4.0,0.0,-11.2,-20.78,,,-27.5,,74.92,,4.77,,5.45,,162.1,186.5,827.1,,,13.11,,,,,,,,,104.81,252.71,,91.74,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691514,2000-12-05 21:00:00,Aurora,4.0,0.0,-10.67,-20.85,,,-30.15,,54.6,,4.71,,5.53,,152.5,195.7,827.1,,,13.05,,,,,,,,,110.35,267.71,,66.9,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
691531,2000-12-05 22:00:00,Aurora,4.0,0.0,-11.24,-21.04,,,-31.93,,64.56,,4.65,,5.6,,154.7,193.4,827.3,,,12.99,,,,,,,,,116.15,282.71,,79.25,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,2000,December,Winter,340,729975
