time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_hdop,gps_numsat,gps_q,batt_v,batt_v_ini,batt_v_ss,fan_dc_u,freq_vw,t_log,t_rad,msg_lat,msg_lon,z_surf_1,z_surf_2,z_pt_cor_adj,z_surf_1_adj,z_surf_2_adj,z_surf_combined,depth_t_i_1,depth_t_i_2,depth_t_i_3,depth_t_i_4,depth_t_i_5,depth_t_i_6,depth_t_i_7,depth_t_i_8,t_i_10m
2021-09-02 21:00:00+00:00,904.000,0.822,77.100,77.100,3.447,0.218,205.300,85.000,115.871,101.200,101.200,,204.557,287.007,0.000,-5.826,0.000,0.000,0.447,2.411,,,,,-0.215,-0.186,-0.215,-0.138,,-0.157,,,5.814,2.273,,69.304,-53.590,943.000,205941.000,,0.860,,,13.860,,,137.500,,,6.598,,,2.153,-1.411,,-1.376,-1.411,-1.393,1.038,2.038,3.038,4.038,5.038,6.038,7.038,10.038,
2021-09-02 22:00:00+00:00,904.000,0.286,79.670,79.670,3.427,0.486,35.970,17.880,89.400,29.650,77.959,,205.232,280.863,0.000,-7.305,,,,,,,,,,,,,,,,,5.827,2.299,,,,,,,,,,,,,,,,3.188,,,,,,-1.376,-1.411,-1.393,1.038,2.038,3.038,4.038,5.038,6.038,7.038,10.038,
2021-09-02 23:00:00+00:00,904.000,-0.085,83.400,83.462,3.491,0.941,63.870,-1.611,0.000,1.388,0.000,,201.619,272.379,0.000,-9.355,,,,,,,,,,,,,,,,,5.846,2.325,,,,,,,,,,,,,,,,0.169,,,,,,-1.375,-1.411,-1.393,1.038,2.038,3.038,4.038,5.038,6.038,7.038,10.038,
2021-09-03 00:00:00+00:00,904.000,-0.262,87.700,87.916,3.624,1.099,85.000,-3.110,0.000,-0.722,0.000,,196.339,264.229,0.000,-11.357,2.939,5.679,0.446,2.411,,,,,-0.233,-0.195,-0.233,-0.157,,-0.166,,,5.872,2.350,,69.304,-53.590,939.000,235942.000,,0.710,,,13.510,,,135.300,,,-1.725,,,2.154,-1.411,,-1.375,-1.411,-1.393,1.038,2.038,3.038,4.038,5.038,6.038,7.038,10.038,
2021-09-03 01:00:00+00:00,904.000,-0.569,91.100,91.596,3.681,0.475,55.690,-3.444,0.000,-2.055,0.000,,195.257,273.987,0.000,-8.911,,,,,,,,,,,,,,,,,5.889,2.369,,,,,,,,,,,,,,,,-2.163,,,,,,-1.381,-1.411,-1.396,1.035,2.035,3.035,4.035,5.035,6.035,7.035,10.035,
2021-09-03 02:00:00+00:00,904.000,-0.654,90.400,90.967,3.630,0.265,52.230,-2.444,0.000,-1.166,0.000,,198.383,283.403,0.000,-6.643,,,,,,,,,,,,,,,,,5.898,2.382,,,,,,,,,,,,,,,,-2.468,,,,,,-1.387,-1.410,-1.399,1.032,2.032,3.032,4.032,5.032,6.032,7.032,10.032,
2021-09-03 03:00:00+00:00,904.000,-0.743,89.100,89.737,3.555,0.412,284.100,-3.333,0.000,1.166,0.000,,197.857,285.407,0.000,-6.160,0.000,0.000,0.464,2.410,,,,,-0.227,-0.199,-0.285,-0.151,,-0.160,,,5.900,2.386,,69.304,-53.590,938.000,25941.000,,0.860,,,13.270,,,134.900,,,-2.875,,,2.136,-1.410,,-1.394,-1.410,-1.402,1.029,2.029,3.029,4.029,5.029,6.029,7.029,10.029,
2021-09-03 04:00:00+00:00,904.000,-1.333,94.400,95.620,3.607,,,-1.166,0.000,-1.055,0.000,,224.528,288.818,0.109,-5.538,,,,,,,,,,,,,,,,,5.905,2.386,,,,,,,,,,,,,,,,-2.964,,,,,,-1.398,-1.412,-1.405,1.026,2.026,3.026,4.026,5.026,6.026,7.026,10.026,
2021-09-03 05:00:00+00:00,903.000,-1.043,91.900,92.826,3.591,0.403,255.200,-2.666,0.000,2.944,0.000,,240.655,285.145,0.264,-6.530,,,,,,,,,,,,,,,,,5.913,2.381,,,,,,,,,,,,,,,,-3.904,,,,,,-1.402,-1.413,-1.408,1.023,2.023,3.023,4.023,5.023,6.023,7.023,10.023,
2021-09-03 06:00:00+00:00,904.000,-0.948,85.800,86.585,3.372,0.827,279.800,-3.833,0.000,1.444,0.000,,205.299,284.269,0.000,-6.485,,,,2.415,,,,,-0.237,-0.189,-0.381,-0.160,,-0.170,,,5.913,2.363,,69.304,-53.590,942.000,55942.000,,0.790,,,13.080,,,128.100,,,-3.583,,,,-1.415,,-1.407,-1.415,-1.411,1.020,2.020,3.020,4.020,5.020,6.020,7.020,10.020,
