time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_hdop,gps_numsat,gps_q,batt_v,batt_v_ini,batt_v_ss,fan_dc_u,freq_vw,t_log,t_rad,msg_lat,msg_lon,z_surf_1,z_surf_2,z_pt_cor_adj,z_surf_1_adj,z_surf_2_adj,z_surf_combined
2022-09-01 09:00:00+00:00,1024.000,7.050,53.130,53.130,3.254,2.875,171.300,11.186,60.407,44.938,44.938,,278.893,334.302,0.237,0.000,-4.829,26.151,2.472,,,,85.200,91.951,,,,,,,,,0.000,0.000,212.900,71.141,-51.222,7.200,859.550,2.110,,,,13.540,,,,,,5.723,,,0.128,,,0.068,,0.068
2022-09-01 10:00:00+00:00,1023.000,6.650,54.970,54.970,3.278,1.422,217.300,10.077,52.890,39.346,39.346,,267.090,338.322,0.133,0.000,-0.652,3.485,2.470,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.200,71.141,-51.222,16.400,959.560,1.090,,,,13.540,,,,,,6.572,,,0.131,,,0.071,,0.071
2022-09-01 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,9.600,1059.550,3.010,,,,13.530,,,,,,6.074,,,,,,0.070,,0.070
2022-09-01 12:00:00+00:00,1023.000,6.100,57.080,57.080,,1.646,85.900,9.682,,39.917,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.600,,,,,,,,,,,,,,,,,,,,,0.069,,0.069
2022-09-01 13:00:00+00:00,1022.000,6.733,50.420,50.420,3.027,2.230,96.500,10.825,58.380,43.430,43.430,,259.501,329.573,0.046,0.000,-3.490,11.997,2.472,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.800,71.141,-51.222,14.000,1259.550,0.970,,,,13.520,,,,,,5.343,,,0.128,,,0.069,,0.069
2022-09-01 14:00:00+00:00,1021.000,6.817,51.700,51.700,3.125,1.982,85.300,10.584,61.154,45.493,45.493,,262.336,331.827,0.072,0.000,-2.103,8.463,2.464,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.600,71.141,-51.222,10.800,1359.550,1.120,,,,13.530,,,,,,5.978,,,0.136,,,0.076,,0.076
2022-09-01 15:00:00+00:00,1020.000,7.167,50.480,50.480,3.129,2.183,146.700,15.198,86.034,64.002,64.002,,264.252,333.187,0.072,0.000,-2.654,11.227,2.469,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.300,71.141,-51.222,12.500,1459.560,2.550,,,,13.530,,,,,,6.250,,,0.131,,,0.072,,0.072
2022-09-01 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,15.300,1559.550,1.870,,,,13.540,,,,,,6.525,,,,,,0.071,,0.071
2022-09-01 17:00:00+00:00,1018.000,7.767,49.620,49.620,,1.680,51.560,90.636,,385.750,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.600,,,,,,,,,,,,,,,,,,,,,0.070,,0.070
2022-09-01 18:00:00+00:00,1017.000,8.000,48.000,48.000,3.160,1.400,229.200,62.388,331.661,246.727,246.727,,281.035,364.676,0.204,0.000,-0.693,3.382,2.471,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.500,71.141,-51.222,11.400,1759.550,1.460,,,,13.720,,,,,,9.340,,,0.129,,,0.069,,0.069
2022-09-01 19:00:00+00:00,1016.000,7.983,48.200,48.200,3.172,1.244,267.900,36.735,191.891,142.751,142.751,,291.877,361.761,0.323,0.000,-0.459,2.268,2.473,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.500,71.141,-51.222,10.700,1859.550,1.180,,,,13.650,,,,,,9.230,,,0.127,,,0.067,,0.067
2022-09-01 20:00:00+00:00,1016.000,10.130,37.950,37.950,2.889,2.683,315.400,25.412,126.740,94.283,94.283,,289.384,349.566,0.165,0.000,-4.929,20.707,2.478,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.800,71.141,-51.222,19.300,1959.560,1.120,,,,13.620,,,,,,8.360,,,0.122,,,0.063,,0.063
2022-09-01 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,11.300,2059.550,1.370,,,,13.610,,,,,,9.610,,,,,,0.064,,0.064
2022-09-01 22:00:00+00:00,1015.000,11.920,26.530,26.530,,8.410,127.500,2.575,,9.461,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.900,,,,,,,,,,,,,,,,,,,,,0.065,,0.065
2022-09-01 23:00:00+00:00,1015.000,12.320,24.670,24.670,2.175,6.348,61.080,0.970,0.000,-0.355,0.000,,322.703,359.685,0.396,0.000,-65.880,183.292,2.475,,,,85.200,91.951,,,,,,,,,0.000,0.000,214.700,71.141,-51.222,12.900,2259.550,1.060,,,,13.590,,,,,,11.770,,,0.125,,,0.065,,0.065
2022-09-02 00:00:00+00:00,1014.000,11.820,27.600,27.600,2.357,4.125,32.550,0.112,0.000,-1.464,0.000,,338.462,362.204,0.604,0.000,-24.842,74.746,2.464,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.000,71.141,-51.222,,2359.550,2.990,,,,13.580,,,,,,11.970,,,0.136,,,0.077,,0.077
2022-09-02 01:00:00+00:00,1014.000,11.020,32.050,32.050,2.595,1.301,249.000,0.029,0.000,-1.502,0.000,,336.957,360.443,0.636,0.000,-0.643,2.174,2.465,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.700,71.141,-51.222,8.800,59.560,1.120,,,,13.580,,,,,,11.510,,,0.135,,,0.075,,0.075
2022-09-02 02:00:00+00:00,1013.000,11.970,28.620,28.620,2.471,1.920,119.700,2.218,0.000,-0.071,0.000,,332.252,354.121,0.525,0.000,-2.546,8.423,2.473,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.600,71.141,-51.222,11.600,159.550,0.970,,,,13.580,,,,,,10.610,,,0.127,,,0.068,,0.068
2022-09-02 03:00:00+00:00,1012.000,12.970,25.150,25.150,2.322,2.916,45.580,1.309,0.000,-0.530,0.000,,332.094,353.733,0.460,0.000,-8.267,26.484,2.474,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.500,71.141,-51.222,9.900,259.550,2.390,,,,13.570,,,,,,11.120,,,0.126,,,0.067,,0.067
2022-09-02 04:00:00+00:00,1011.000,14.180,23.330,23.330,2.334,6.054,55.230,0.333,0.000,-0.655,0.000,,340.146,359.211,0.472,0.000,-52.182,183.798,2.470,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.700,71.141,-51.222,13.100,359.550,2.340,,,,13.540,,,,,,12.210,,,0.130,,,0.071,,0.071
2022-09-02 05:00:00+00:00,1012.000,13.150,35.720,35.720,3.337,3.185,38.640,1.988,0.000,-6.148,0.000,,363.303,371.398,0.801,0.000,-3.165,34.832,2.465,,,,85.200,91.951,,,,,,,,,0.000,0.000,213.500,71.141,-51.222,3.900,459.550,1.230,,,,13.560,,,,,,13.960,,,0.135,,,0.075,,0.075
2022-09-02 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,4.800,559.560,2.020,,,,13.560,,,,,,12.340,,,,,,0.074,,0.074
2022-09-02 07:00:00+00:00,1011.000,11.200,60.380,60.380,,1.914,30.230,6.244,,-0.742,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.400,,,,,,,,,,,,,,,,,,,,,0.073,,0.073
2022-09-02 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,12.000,759.550,1.290,,,,13.540,,,,,,9.230,,,,,,0.072,,0.072
2022-09-02 09:00:00+00:00,1009.000,12.920,64.070,64.070,,1.909,5.550,7.912,,4.155,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.000,,,,,,,,,,,,,,,,,,,,,0.071,,0.071
2022-09-02 10:00:00+00:00,1008.000,13.550,66.970,66.970,6.449,2.877,262.500,8.110,21.127,15.717,15.717,,364.673,360.072,0.791,0.000,14.103,25.447,2.470,,,,85.800,92.615,,,,,,,,,0.000,0.000,212.500,71.141,-51.222,16.000,959.550,1.100,,,,13.530,,,,,,10.970,,,0.130,,,0.070,,0.070
2022-09-02 11:00:00+00:00,1008.000,14.420,64.620,64.620,6.586,3.821,68.290,14.270,75.498,56.164,56.164,,367.879,367.443,0.773,0.000,33.037,60.328,2.483,,,,85.800,92.615,,,,,,,,,0.000,0.000,213.000,71.141,-51.222,3.400,1059.560,2.650,,,,13.530,,,,,,12.280,,,0.117,,,0.057,,0.057
2022-09-02 12:00:00+00:00,1007.000,16.900,52.000,52.000,6.225,8.440,56.470,11.134,68.593,51.027,51.027,,358.100,363.295,0.492,0.000,140.373,345.114,2.477,,,,86.200,93.069,,,,,,,,,0.000,0.000,202.500,71.141,-51.222,6.900,1159.550,1.490,,,,13.540,,,,,,12.930,,,0.123,,,0.063,,0.063
2022-09-02 13:00:00+00:00,1008.000,15.720,60.370,60.370,6.694,4.660,54.830,12.027,36.017,26.794,26.794,,388.464,390.229,0.926,0.000,56.250,107.833,2.462,,,,86.200,93.069,,,,,,,,,0.000,0.000,214.800,71.141,-51.222,15.000,1259.550,0.990,,,,13.530,,,,,,16.380,,,0.138,,,0.079,,0.079
2022-09-02 14:00:00+00:00,1007.000,15.470,62.450,62.450,6.820,6.114,84.300,10.301,24.991,18.591,18.591,,380.955,381.016,0.856,0.000,107.699,194.972,2.482,,,,88.400,95.617,,,,,,,,,0.000,0.000,212.100,71.141,-51.222,12.800,1359.550,1.020,,,,13.530,,,,,,14.190,,,0.118,,,0.058,,0.058
2022-09-02 15:00:00+00:00,1006.000,15.950,59.530,59.530,6.712,7.243,46.730,11.177,37.253,27.713,27.713,,374.123,374.705,0.745,0.000,136.528,264.534,2.482,,,,90.400,97.923,,,,,,,,,0.000,0.000,212.100,71.141,-51.222,14.100,1459.550,1.410,,,,13.520,,,,,,13.480,,,0.118,,,0.058,,0.058
2022-09-02 16:00:00+00:00,1007.000,16.070,63.370,63.370,7.193,5.301,319.400,7.337,40.929,30.447,30.447,,372.991,372.471,0.724,0.000,88.429,148.094,2.474,,,,92.000,99.769,,,,,,,,,0.000,0.000,214.300,71.141,-51.222,16.100,1559.560,1.790,,,,13.520,,,,,,14.110,,,0.126,,,0.067,,0.067
2022-09-02 17:00:00+00:00,1008.000,15.430,68.230,68.230,7.425,3.584,84.800,7.560,33.946,25.253,25.253,,383.385,383.478,0.886,0.000,32.884,49.475,2.480,,,,92.200,99.994,,,,,,,,,0.000,0.000,214.600,71.141,-51.222,13.100,1659.550,1.180,,,,13.530,,,,,,15.460,,,0.120,,,0.060,,0.060
2022-09-02 18:00:00+00:00,1008.000,16.200,63.100,63.100,7.216,8.130,71.030,10.361,71.444,53.148,53.148,,370.123,374.553,0.682,0.000,189.934,318.233,2.473,,,,92.200,99.994,,,,,,,,,0.000,0.000,213.900,71.141,-51.222,18.100,1759.550,1.430,,,,13.510,,,,,,14.450,,,0.127,,,0.067,,0.067
2022-09-02 19:00:00+00:00,1009.000,16.080,64.970,64.970,7.365,5.387,46.580,3.336,28.522,21.218,21.218,,379.046,382.723,0.794,0.000,96.695,153.955,2.473,,,,92.200,99.994,,,,,,,,,0.000,0.000,211.900,71.141,-51.222,11.800,1859.550,1.280,,,,13.510,,,,,,15.980,,,0.127,,,0.068,,0.068
2022-09-02 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,15.900,1959.550,1.120,,,,13.510,,,,,,16.140,,,,,,0.068,,0.068
2022-09-02 21:00:00+00:00,1011.000,15.770,62.520,62.520,,11.190,61.820,1.613,,0.174,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,210.900,,,,,,,,,,,,,,,,,,,,,0.068,,0.068
2022-09-02 22:00:00+00:00,1011.000,15.420,63.780,63.780,6.915,6.044,59.840,6.984,0.000,-2.986,0.000,,382.758,384.545,0.880,0.000,110.107,191.740,2.472,,,,92.600,100.457,,,,,,,,,0.000,0.000,211.900,71.141,-51.222,16.700,2159.550,0.960,,,,13.500,,,,,,15.150,,,0.128,,,0.068,,0.068
2022-09-02 23:00:00+00:00,1012.000,15.050,64.800,64.800,6.853,4.091,55.620,7.723,0.000,-4.198,0.000,,377.551,378.464,0.843,0.000,43.183,74.790,2.467,,,,93.200,101.139,,,,,,,,,0.000,0.000,214.800,71.141,-51.222,18.200,2259.550,0.970,,,,13.500,,,,,,13.790,,,0.133,,,0.073,,0.073
2022-09-03 00:00:00+00:00,1013.000,13.170,78.150,78.150,7.303,2.392,291.200,5.146,0.000,-1.824,0.000,,378.856,379.669,0.975,0.000,11.537,15.248,2.463,,,,95.000,103.106,,,,,,,,,0.000,0.000,214.100,71.141,-51.222,15.000,2359.550,3.740,,,,13.480,,,,,,13.450,,,0.137,,,0.077,,0.077
2022-09-03 01:00:00+00:00,1013.000,14.120,68.820,68.820,6.844,4.653,111.800,8.797,0.000,-1.462,0.000,,369.690,371.759,0.812,0.000,64.728,105.359,2.470,,,,99.800,108.607,,,,,,,,,0.000,0.000,212.000,71.141,-51.222,2.300,59.550,1.710,,,,13.480,,,,,,11.910,,,0.131,,,0.071,,0.071
2022-09-03 02:00:00+00:00,1013.000,15.200,60.070,60.070,6.408,4.448,47.780,5.368,0.000,0.136,0.000,,362.418,365.142,0.659,0.000,46.386,94.638,2.476,,,,104.000,113.408,,,,,,,,,0.000,0.000,213.200,71.141,-51.222,8.200,159.550,0.950,,,,13.480,,,,,,12.130,,,0.124,,,0.064,,0.064
2022-09-03 03:00:00+00:00,1013.000,14.600,64.900,64.900,6.659,6.497,57.440,6.220,0.000,-4.770,0.000,,376.057,377.935,0.855,0.000,118.210,211.623,2.475,,,,104.000,113.408,,,,,,,,,0.000,0.000,210.500,71.141,-51.222,,259.550,2.400,,,,13.490,,,,,,13.820,,,0.125,,,0.066,,0.066
2022-09-03 04:00:00+00:00,1013.000,14.570,65.420,65.420,6.699,7.392,61.660,7.723,0.000,-4.085,0.000,,374.206,375.403,0.836,0.000,146.808,258.689,2.472,,,,105.200,114.790,,,,,,,,,0.000,0.000,215.600,71.141,-51.222,3.400,359.550,2.630,,,,13.480,,,,,,13.060,,,0.128,,,0.068,,0.068
2022-09-03 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,10.700,459.540,1.170,,,,13.480,,,,,,12.710,,,,,,0.067,,0.067
2022-09-03 06:00:00+00:00,1013.000,15.180,62.900,62.900,,8.580,64.870,2.838,,-2.921,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,210.100,,,,,,,,,,,,,,,,,,,,,0.066,,0.066
2022-09-03 07:00:00+00:00,1013.000,15.530,60.730,60.730,6.618,10.310,70.840,2.551,0.000,-3.963,0.000,,371.337,374.082,0.740,0.000,216.380,417.899,2.475,,,,107.000,116.744,,,,,,,,,0.000,0.000,214.000,71.141,-51.222,9.400,659.550,1.020,,,,13.470,,,,,,14.420,,,0.125,,,0.065,,0.065
2022-09-03 08:00:00+00:00,1013.000,14.930,63.520,63.520,6.659,7.835,61.880,6.744,0.000,-2.979,0.000,,380.213,381.703,0.882,0.000,156.216,286.018,2.474,,,,107.200,116.973,,,,,,,,,0.000,0.000,211.100,71.141,-51.222,12.200,759.540,1.290,,,,13.470,,,,,,14.820,,,0.126,,,0.066,,0.066
2022-09-03 09:00:00+00:00,1014.000,14.080,67.070,67.070,6.646,8.120,49.420,6.133,4.876,3.627,3.627,,376.566,378.842,0.893,0.000,156.302,270.817,2.854,,,,108.600,118.571,,,,,,,,,0.000,0.000,216.000,71.141,-51.222,18.000,859.540,1.570,,,,13.470,,,,,,13.530,,,-0.254,,,0.064,,0.064
2022-09-03 10:00:00+00:00,1014.000,13.800,65.950,65.950,6.417,9.420,59.000,7.182,13.687,10.182,10.182,,368.818,373.310,0.823,0.000,184.883,340.951,2.478,,,,109.600,119.684,,,,,,,,,0.000,0.000,219.800,71.141,-51.222,14.500,959.540,0.930,,,,13.450,,,,,,12.420,,,0.122,,,0.062,,0.062
2022-09-03 11:00:00+00:00,1015.000,13.520,65.700,65.700,6.270,9.900,46.770,5.461,19.356,14.399,14.399,,363.823,368.463,0.783,0.000,,,,,,,110.400,120.562,,,,,,,,,0.000,0.000,214.800,71.141,-51.222,11.400,1059.540,1.270,,,,13.460,,,,,,12.190,,,,,,0.065,,0.065
2022-09-03 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,,1159.550,1.490,,,,13.460,,,,,,12.550,,,,,,0.068,,0.068
2022-09-03 13:00:00+00:00,1017.000,14.080,59.200,59.200,,3.102,321.500,15.352,,76.968,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,212.100,,,,,,,,,,,,,,,,,,,,,0.071,,0.071
2022-09-03 14:00:00+00:00,1018.000,14.050,59.080,59.080,5.820,3.844,250.500,18.608,126.517,94.118,94.118,,359.928,375.596,0.706,0.000,25.998,62.470,2.466,,,,110.600,120.789,,,,,,,,,0.000,0.000,213.700,71.141,-51.222,10.700,1359.540,1.020,,,,13.460,,,,,,14.050,,,0.134,,,0.074,,0.074
2022-09-03 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,,1459.540,1.420,,,,13.450,,,,,,14.230,,,,,,0.071,,0.071
2022-09-03 16:00:00+00:00,1018.000,14.230,56.270,56.270,,7.668,48.050,6.088,,32.104,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,212.300,,,,,,,,,,,,,,,,,,,,,0.067,,0.067
2022-09-03 17:00:00+00:00,1019.000,14.320,54.820,54.820,5.491,9.120,48.540,7.749,51.498,38.310,38.310,,363.356,374.273,0.728,0.000,116.929,339.489,2.477,,,,110.600,120.789,,,,,,,,,0.000,0.000,210.200,71.141,-51.222,17.600,1659.550,1.280,,,,13.440,,,,,,14.130,,,0.123,,,0.064,,0.064
2022-09-03 18:00:00+00:00,1018.000,14.780,52.570,52.570,5.431,9.060,49.680,7.302,49.760,37.017,37.017,,363.268,373.839,0.697,0.000,110.902,344.856,2.481,,,,110.600,120.789,,,,,,,,,0.000,0.000,212.700,71.141,-51.222,11.800,1759.540,1.390,,,,13.450,,,,,,14.220,,,0.119,,,0.060,,0.060
2022-09-03 19:00:00+00:00,1019.000,14.670,53.100,53.100,5.441,7.324,73.570,5.583,39.592,29.453,29.453,,365.804,375.946,0.733,0.000,84.188,257.704,2.474,,,,110.600,120.789,,,,,,,,,0.000,0.000,215.100,71.141,-51.222,15.400,1859.540,1.090,,,,13.450,,,,,,14.660,,,0.126,,,0.067,,0.067
2022-09-03 20:00:00+00:00,1019.000,13.580,57.530,57.530,5.490,1.776,277.800,2.966,25.448,18.931,18.931,,365.772,377.215,0.802,0.000,2.526,6.957,2.460,,,,110.600,120.789,,,,,,,,,0.000,0.000,214.800,71.141,-51.222,13.700,1959.540,1.340,,,,13.450,,,,,,14.640,,,0.140,,,0.080,,0.080
2022-09-03 21:00:00+00:00,1019.000,13.380,58.320,58.320,5.493,1.750,228.500,2.245,11.438,8.509,8.509,,364.043,373.082,0.795,0.000,2.447,6.631,2.468,,,,110.600,120.789,,,,,,,,,0.000,0.000,214.500,71.141,-51.222,11.100,2059.540,1.220,,,,13.430,,,,,,13.740,,,0.132,,,0.072,,0.072
2022-09-03 22:00:00+00:00,1019.000,13.230,58.950,58.950,5.498,2.026,143.300,0.681,2.739,2.037,2.037,,360.352,368.131,0.762,0.000,3.727,9.956,2.469,,,,110.600,120.789,,,,,,,,,0.000,0.000,214.700,71.141,-51.222,14.400,2159.550,1.060,,,,13.430,,,,,,13.050,,,0.131,,,0.072,,0.072
2022-09-03 23:00:00+00:00,1018.000,14.130,53.400,53.400,5.288,1.989,125.000,1.379,1.231,0.915,0.915,,355.383,365.149,0.649,0.000,2.949,9.576,2.470,,,,110.600,120.789,,,,,,,,,0.000,0.000,213.900,71.141,-51.222,16.200,2259.540,2.450,,,,13.420,,,,,,12.850,,,0.130,,,0.070,,0.070
2022-09-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,15.100,2359.540,5.030,,,,13.420,,,,,,13.540,,,,,,0.070,,0.070
2022-09-04 01:00:00+00:00,1017.000,13.980,55.700,55.700,,2.824,248.900,1.812,,-1.067,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,214.500,,,,,,,,,,,,,,,,,,,,,0.070,,0.070
2022-09-04 02:00:00+00:00,1017.000,13.480,58.230,58.230,5.532,1.373,252.900,0.828,0.000,-1.127,0.000,,341.932,367.980,0.538,0.000,0.840,2.253,2.470,,,,110.600,120.789,,,,,,,,,0.000,0.000,214.300,71.141,-51.222,13.300,159.540,0.860,,,,13.430,,,,,,13.540,,,0.130,,,0.071,,0.071
2022-09-04 03:00:00+00:00,1017.000,13.350,58.430,58.430,5.503,1.504,118.300,1.690,0.000,0.271,0.000,,351.408,365.864,0.654,0.000,1.387,3.743,2.477,,,,110.600,120.789,,,,,,,,,0.000,0.000,213.700,71.141,-51.222,,259.540,2.350,,,,13.420,,,,,,12.810,,,0.123,,,0.063,,0.063
2022-09-04 04:00:00+00:00,1016.000,13.180,60.370,60.370,5.629,1.609,108.700,1.351,0.000,0.268,0.000,,354.749,364.365,0.702,0.000,2.010,5.009,2.463,,,,110.600,120.789,,,,,,,,,0.000,0.000,213.000,71.141,-51.222,11.800,359.540,1.020,,,,13.410,,,,,,12.680,,,0.137,,,0.077,,0.077
2022-09-04 05:00:00+00:00,1016.000,13.700,57.130,57.130,5.511,1.049,137.400,0.064,0.000,-0.211,0.000,,356.399,362.795,0.688,0.000,0.001,0.004,2.474,,,,110.600,120.789,,,,,,,,,0.000,0.000,212.700,71.141,-51.222,21.400,459.540,1.150,,,,13.410,,,,,,12.620,,,0.126,,,0.067,,0.067
2022-09-04 06:00:00+00:00,1016.000,13.530,59.180,59.180,5.646,1.042,123.500,1.247,0.000,0.163,0.000,,364.849,367.738,0.794,0.000,0.001,0.003,2.474,,,,110.600,120.789,,,,,,,,,0.000,0.000,212.900,71.141,-51.222,,559.550,2.180,,,,13.420,,,,,,13.100,,,0.126,,,0.066,,0.066
2022-09-04 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,,659.540,1.770,,,,13.410,,,,,,12.700,,,,,,0.068,,0.068
2022-09-04 08:00:00+00:00,1016.000,12.720,66.250,66.250,,1.350,98.000,2.098,,8.277,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,212.500,,,,,,,,,,,,,,,,,,,,,0.070,,0.070
2022-09-04 09:00:00+00:00,1016.000,13.120,62.620,62.620,5.815,1.226,98.800,6.259,46.230,34.391,34.391,,356.219,362.118,0.723,0.000,0.402,0.907,2.469,,,,110.600,120.789,,,,,,,,,0.000,0.000,212.200,71.141,-51.222,5.600,859.540,1.600,,,,13.410,,,,,,12.090,,,0.131,,,0.071,,0.071
2022-09-04 10:00:00+00:00,1016.000,13.550,61.600,61.600,5.884,1.125,157.200,9.699,69.339,51.582,51.582,,359.876,365.915,0.737,0.000,0.062,0.141,2.475,,,,110.600,120.789,,,,,,,,,0.000,0.000,212.400,71.141,-51.222,11.500,959.540,1.360,,,,13.400,,,,,,12.730,,,0.125,,,0.065,,0.065
2022-09-04 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.142,-51.222,21.700,1059.550,1.270,,,,13.400,,,,,,13.310,,,,,,0.063,,0.063
2022-09-04 12:00:00+00:00,1015.000,11.350,69.620,69.620,,1.665,253.700,26.263,,149.296,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,212.900,,,,,,,,,,,,,,,,,,,,,0.060,,0.060
2022-09-04 13:00:00+00:00,1014.000,12.050,65.700,65.700,5.697,2.692,84.300,39.192,253.145,188.318,188.318,,356.390,378.793,0.790,0.000,9.452,20.868,2.483,,,,110.600,120.789,,,,,,,,,0.000,0.000,212.500,71.141,-51.222,9.000,1259.540,1.030,,,,13.430,,,,,,12.750,,,0.117,,,0.057,,0.057
2022-09-04 14:00:00+00:00,1014.000,11.470,69.220,69.220,5.775,1.870,129.100,38.394,265.618,197.597,197.597,,355.937,378.260,0.820,0.000,3.889,7.857,2.458,,,,110.600,120.789,,,,,,,,,0.000,0.000,212.800,71.141,-51.222,10.300,1359.540,1.070,,,,13.430,,,,,,12.350,,,0.142,,,0.057,,0.057
2022-09-04 15:00:00+00:00,1014.000,14.770,55.150,55.150,5.716,2.753,88.600,45.430,296.134,220.298,220.298,,347.411,374.041,0.515,0.000,8.414,22.537,2.483,,,,110.600,120.789,,,,,,,,,0.000,0.000,212.800,71.141,-51.222,7.000,1459.540,1.630,,,,13.420,,,,,,12.600,,,0.117,,,0.057,,0.057
2022-09-04 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,2.000,1559.550,1.540,,,,13.440,,,,,,15.340,,,,,,0.061,,0.061
2022-09-04 17:00:00+00:00,1013.000,15.920,48.970,48.970,,3.889,84.700,109.450,,445.899,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.900,,,,,,,,,,,,,,,,,,,,,0.065,,0.065
2022-09-04 18:00:00+00:00,1013.000,16.030,48.970,48.970,5.511,2.877,85.200,88.746,425.324,316.404,316.404,,312.506,398.320,0.023,0.000,7.927,25.778,2.471,,,,110.600,120.789,,,,,,,,,0.000,0.000,213.300,71.141,-51.222,19.200,1759.540,1.470,,,,13.660,,,,,,17.060,,,0.129,,,0.069,,0.069
2022-09-04 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,9.900,1859.540,1.050,,,,13.600,,,,,,17.260,,,,,,0.070,,0.070
2022-09-04 20:00:00+00:00,1012.000,16.430,44.650,44.650,,7.393,165.900,31.409,,110.770,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,215.300,,,,,,,,,,,,,,,,,,,,,0.071,,0.071
2022-09-04 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,6.800,2059.550,1.200,,,,13.530,,,,,,16.520,,,,,,0.073,,0.073
2022-09-04 22:00:00+00:00,1012.000,16.280,44.700,44.700,,8.030,134.700,2.289,,6.590,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,212.400,,,,,,,,,,,,,,,,,,,,,0.074,,0.074
2022-09-04 23:00:00+00:00,1012.000,15.030,48.700,48.700,5.144,4.144,280.500,-0.649,0.000,-2.556,0.000,,342.681,380.757,0.443,0.000,20.064,77.645,2.465,,,,110.600,120.789,,,,,,,,,0.000,0.000,214.600,71.142,-51.222,25.500,2259.540,1.440,,,,13.510,,,,,,16.110,,,0.135,,,0.075,,0.075
2022-09-05 00:00:00+00:00,1012.000,15.020,47.770,47.770,5.042,2.331,103.200,1.759,0.000,-0.406,0.000,,351.923,377.433,0.550,0.000,3.473,14.495,2.481,,,,110.600,120.789,,,,,,,,,0.000,0.000,213.100,71.141,-51.222,19.400,2359.540,4.290,,,,13.500,,,,,,15.130,,,0.119,,,0.060,,0.060
